Alpha-3 code,CountryName_CN,Numeric,Year,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,SDI_Economy_Equal,SDI_Society_Equal,SDI_Resource_Equal,SDI_Ecology_Equal,SDI_Equal,SDI_Average
GNB,几内亚（比绍）,624,2018,0.2756296771091691,0.4161859862560743,0.4893469680961262,0.7133894861680937,0.5211937694169466,0.2784837908938068,0.4285135747138783,0.4888608476065046,0.7170819366806502,0.47823503747371,0.3320372758768266,0.3795033816723353,0.4976921302482814,0.7192634020003565,0.48212404744945,0.4809597392970154
RWA,卢旺达,646,2018,0.2562613535249901,0.5092526322240962,0.5197276172537342,0.3968638093549399,0.4371868622456001,0.2609730133641536,0.527206410065141,0.51856143487803,0.4040758422242334,0.4277041751328895,0.3211941168107275,0.4529955574916147,0.5248284572285784,0.430495235222339,0.4323783416883149,0.4395803643949164
STP,圣多美和普林西比,678,2018,0.2977950072336172,0.3942914999534283,0.5274550921880946,0.5462913368856542,0.4647966856262356,0.3078111980765029,0.3915606070416616,0.5256621961993995,0.5520064337617764,0.4442601087698351,0.358911750293817,0.3839303535284336,0.5308307873700375,0.5563089774996891,0.4574954671729943,0.4582245498137914
SEN,塞内加尔,686,2018,0.2711293292471788,0.5851067449455035,0.5309015876008929,0.6357548971442308,0.5508271661961632,0.2758006920742908,0.5993574517514251,0.5296622699269674,0.642953958058626,0.5119435929528273,0.3323280182625025,0.5188999246426056,0.5360779584407546,0.6419663540470067,0.5073180638482174,0.5139919950766593
SYC,塞舌尔,690,2018,0.2763585873296071,0.5986393996665546,0.5036486917388905,0.619709664383682,0.543958063901619,0.2778133647202265,0.5864712733871736,0.4954363620212771,0.6102319143429263,0.4924882286179008,0.3334747245103737,0.5712859648733126,0.5215984815372705,0.6036354801367347,0.5074986627644229,0.516783908683384
SLE,塞拉利昂,694,2018,0.247724443585742,0.3991598228857912,0.5259989616828618,0.5576320855186571,0.4634582717890905,0.252591034993146,0.4098538957531099,0.5245894306786026,0.5683894324215991,0.4388559484616144,0.3105079553639872,0.3597617958229581,0.5295894554473384,0.5818618253947554,0.4454302580072597,0.4468345102341641
ZAF,南非,710,2018,0.4053815857269156,0.7072596060750032,0.5018293479677856,0.3748090634020113,0.5034281828186323,0.4125673464593775,0.7003038396041409,0.4988464870336627,0.3753311506636527,0.4967622059402085,0.4381036219977666,0.6683610280336898,0.5334816491694581,0.379218280603096,0.5047911449510026,0.5172181388726811
ZWE,津巴布韦,716,2018,0.2968387310562716,0.4367497941327292,0.4640572764048998,0.6059395113461987,0.4856329823857181,0.3009979651801118,0.4435786020243386,0.4643990818578692,0.6082935937821711,0.4543173107111227,0.3483525800542155,0.4056436428017951,0.476851949190948,0.5991578170609368,0.4575014972769738,0.4582304284589261
SWZ,斯威士兰,748,2018,0.3888833457671771,0.430618838290781,0.5609043118231931,0.3927795150400658,0.4386159355770307,0.3924674086175095,0.4254741421884304,0.5609316889127672,0.4053135434099709,0.4460466957821695,0.4253111051501043,0.4207352578988775,0.5551261866423951,0.4356217075270487,0.4591985643046064,0.4607541075011016
TGO,多哥,768,2018,0.2662699747303584,0.4458490030865753,0.4934489189897222,0.5659592739831092,0.475882999966812,0.2699295732657758,0.4583843968801691,0.4928759661884579,0.5731062706119008,0.4485740517365759,0.3270521376200866,0.4015954020298767,0.5018520341509942,0.5692426361177078,0.4499355524796663,0.4522331876452936
UGA,乌干达,800,2018,0.2588774679160595,0.3894581850559011,0.4824266963345296,0.5057941403430425,0.434072083623414,0.2630381025980959,0.40396677213917,0.4820470336349651,0.5117044479645719,0.4151890890842007,0.3205112506626859,0.3493913936191397,0.4942537396564554,0.5193727316279932,0.4208822788915685,0.4217870059047718
TZA,坦桑尼亚,834,2018,0.2537614828232114,0.4563856856651117,0.5105758990925147,0.6265915894250915,0.503002709242697,0.2580154343423493,0.4707497136747537,0.5097711635073695,0.6287717391532501,0.4668270126694307,0.3172456654502779,0.4082397569677916,0.5168697826969291,0.630852980031728,0.4683020462866816,0.470640268010472
BFA,布基纳法索,854,2018,0.2693203443658357,0.4353856934916202,0.5087480503838636,0.6225094455796872,0.4969935720421715,0.2723714041430017,0.4459706665345083,0.5081551932187014,0.6332108031594345,0.4649270167639114,0.3291177054525781,0.3917452877335242,0.5131781078200476,0.6320302024457455,0.4665178258629738,0.4675329825132259
ZMB,赞比亚,894,2018,0.3316196733741662,0.3939113255427803,0.4923010914160554,0.684388455701821,0.512064534613101,0.3328347997424123,0.3996792028978699,0.4918819626796655,0.6829982198811845,0.476848546300283,0.3706664749384564,0.3587322891715215,0.4962896254573954,0.6715941100764211,0.4743206249109486,0.4712161095885983
AGO,安哥拉,24,2019,0.3954480813289756,0.4547094411502146,0.5264530537041417,0.4749587327364976,0.4692922667924182,0.3949071381535175,0.4701873463596203,0.5244301554813817,0.4824984938077331,0.4680057834505632,0.4185808307855255,0.4087311545024477,0.5252769884277243,0.502278441093668,0.4637168537023414,0.463620523091824
BWA,博茨瓦纳,72,2019,0.3984987304212277,0.5800097868744587,0.5259360808266953,0.6179377201646805,0.5585815910170139,0.4012451254474258,0.5666922164113194,0.5222081212174682,0.6193599028620904,0.527376341484576,0.4244018304222295,0.546243467206997,0.5303065111120109,0.6017862141368772,0.5256845057195286,0.5300086999449615
BDI,布隆迪,108,2019,0.2253127579786566,0.3536765477818129,0.4770714076128478,0.3704457649226916,0.3686992482990377,0.2299784667731094,0.366746945043444,0.4767423139321776,0.3770655786383516,0.3626333260967707,0.2927567701545034,0.3091915204973275,0.4865588374094546,0.4066019200448613,0.3737772620265367,0.3756781615617288
CMR,喀麦隆,120,2019,0.2680857110296466,0.5258156517577542,0.5303812223136649,0.4315632998731021,0.4584919664103903,0.2724227983455136,0.5386229536222442,0.5287897031883432,0.4401803411926527,0.4450039490871885,0.3271344428391107,0.475478398857559,0.5333038883887612,0.4630000187137296,0.4497291871997901,0.4573076539311191
CPV,佛得角,132,2019,0.3188460698153844,0.6635476246011865,0.5315613783752655,0.3254305153686675,0.4673849226601911,0.3260674538543589,0.6679931558602287,0.5292491199962557,0.3457951727658913,0.4672762256191837,0.3737668354130775,0.6007212041657441,0.5384798640958691,0.3753719236452171,0.472084956829977,0.4844962957521632
CAF,中非,140,2019,0.1374965401741817,0.3332431440249007,0.5353304218367356,0.5192617248218714,0.4174849631997431,0.1445397627784837,0.3470816457111428,0.5342004164274403,0.5254737785470678,0.3878239008660336,0.2192300769623331,0.3046484301994506,0.539886866641242,0.532506970188804,0.3990680859979574,0.4029450706474249
TCD,乍得,148,2019,0.1715738741949439,0.3356621718656543,0.511411018977704,0.4662801070346868,0.3983902396753589,0.1779272652618233,0.3503463499284367,0.5105798548294926,0.4813378332990871,0.38004782582971,0.2469122370788455,0.3044210419421113,0.5140050786889034,0.4816612828429568,0.3867499101382042,0.3897627073504947
COM,科摩罗,174,2019,0.2631130186786697,0.479272816828402,0.5422129450375459,0.583551739180283,0.5019335490005677,0.2693749204404387,0.4915820675246685,0.5399249862617272,0.591203260218781,0.4730213086114039,0.3271766939079513,0.4308501656611955,0.5468816139370521,0.5862871131023794,0.4727988966521446,0.476793233653533
COG,刚果（布）,178,2019,0.3500708415151402,0.4288131733802223,0.5458555796346839,0.6076080657346555,0.5080392613806128,0.3501439648313732,0.437103872354265,0.5432079564609341,0.6062883998206102,0.4841860483667957,0.3876577806995495,0.3840683988756266,0.5431776397354368,0.5987501486654352,0.478413491994012,0.4774378941351626
COD,刚果（金）,180,2019,0.2746255980690912,0.3397174982525558,0.468085790569143,0.4898147120474062,0.412664320409366,0.2760873873776706,0.3525036582193697,0.4681500016331806,0.4921603891917516,0.3972253591054931,0.3273101626927091,0.3083350248871578,0.4812608588085896,0.5076109409451621,0.4061292468334047,0.404904607192916
BEN,贝宁,204,2019,0.2777317491956766,0.4359812735316127,0.5289605021183956,0.5954237187871938,0.4926467642263901,0.2812160444015316,0.4467896057991135,0.5267888184979388,0.6010425578260056,0.4639592566311473,0.3371356030306329,0.3947976908532458,0.5357256515157649,0.5920738877122882,0.4649332082779829,0.466648473384914
GNQ,赤道几内亚,226,2019,0.3710526490562323,0.2615844251573689,0.5510449857012357,0.5903934931431142,0.4563267737621845,0.3727468460751223,0.2576321281951595,0.5434391079495522,0.5900603900193168,0.4409696180597877,0.3835989560784307,0.2550694055940441,0.5534356273959855,0.5854884256422384,0.4443981036776747,0.4382563176526833
ETH,埃塞俄比亚,231,2019,0.2414932856415174,0.4557263954171964,0.4954861056100699,0.4889310881784356,0.4479098385969631,0.2463362737207402,0.4757525133490717,0.4948916076843123,0.4989513077106094,0.4289829256161834,0.3095930523653781,0.4139986779073744,0.5036834409211849,0.508158498883766,0.4338584175194258,0.4383987383821231
ERI,厄立特里亚,232,2019,0.1304517821035707,0.3576019316643412,0.4704938928927048,0.2857375027144706,0.3251366207575118,0.1368129927683002,0.3699325450639651,0.4714172266745557,0.3064558905701398,0.3211546637692402,0.2133472332954895,0.3213562639992334,0.4679362934584215,0.3453222809599006,0.3369905179282613,0.34355876946664
DJI,吉布提,262,2019,0.6218752398933228,0.522874378099862,0.5517449807028784,0.1958747165472815,0.4229012605745004,0.6197152374389541,0.5358101666195813,0.5484265224846169,0.2175925738934341,0.4803861251091466,0.6196857184393249,0.4808193674906943,0.5555912175749016,0.2536801689752124,0.4774441181200333,0.4757575298222949
GAB,加蓬,266,2019,0.4806228712637281,0.6002242931571088,0.5729969842197286,0.6521010196236713,0.5976529693847935,0.481250438471349,0.6018443317895775,0.5693684717142244,0.6516025534630017,0.5760164488595382,0.4931789779770817,0.5336615393772371,0.5676820128993595,0.6421689378170895,0.559172867017692,0.5598634664189086
GMB,冈比亚,270,2019,0.2558246721000094,0.503491160709531,0.5271364137322234,0.540771140354921,0.4893794242376078,0.2604464160894419,0.5105218815577097,0.5256981762190265,0.5523526082938047,0.4622547705399957,0.3209339362549049,0.4508621828547243,0.5309560116607176,0.5903341895963142,0.4732715800916652,0.4781305001190751
GHA,加纳,288,2019,0.2955015173567307,0.5784670662043844,0.5186528419529735,0.5578868709328854,0.5211651159465794,0.2987986879824942,0.5852524487629933,0.5169990239857999,0.5673743000965802,0.4921061152069669,0.3514899247142015,0.5183360012358023,0.5210119059441932,0.5691221530233602,0.4899899962293893,0.4966433489130016
GIN,几内亚,324,2019,0.2948761432806629,0.485120770647015,0.525039687031226,0.600211438585457,0.5103137183191715,0.2970025698781635,0.4971072116156514,0.52359548441023,0.6069371823535911,0.4811606120644089,0.3472382402353023,0.4326061634610398,0.5286078669256276,0.6000490768459243,0.4771253368669735,0.4798409627457515
CIV,科特迪瓦,384,2019,0.309922475147443,0.5387083735232182,0.5359490219871111,0.52537941675814,0.5031299756130322,0.3134545371846353,0.5441861239008908,0.5339895703906764,0.5353531022619755,0.4817458334345445,0.3616480419903963,0.4766585337667061,0.5387029158392372,0.5364435469494543,0.4783632596364485,0.4834704779337824
KEN,肯尼亚,404,2019,0.2717746739521737,0.519251592251523,0.5211639534013714,0.5019293357621797,0.4807342400523481,0.2768864262757959,0.5271573473026249,0.5198744466317684,0.5131037996041601,0.4592555049535873,0.3309491211462415,0.4654738849014833,0.5270140124012129,0.5298951345698962,0.4633330382547085,0.4692255848590769
LSO,莱索托,426,2019,0.3000425215738427,0.4231587834925119,0.5006497080260239,0.4784874095096566,0.4433030578735804,0.3012170459746125,0.4160297741335164,0.4995515409871618,0.486393394522456,0.4257979389044367,0.3435786109202997,0.3989884698205631,0.5098419867273046,0.507442064270592,0.4399627829346898,0.4424426285105354
LBR,利比里亚,430,2019,0.2195182544769748,0.3667539989144999,0.4754751089036925,0.4697187720497565,0.4076023804735749,0.2234754725863977,0.3789826103166006,0.4754217327878479,0.4837187411081262,0.3903996391997431,0.2843795516535733,0.3377369754200541,0.486264742138583,0.5127714796225258,0.405288187208684,0.4072523862353825
MDG,马达加斯加,450,2019,0.2669638091713888,0.3629521291271521,0.5020701003793416,0.519809889199614,0.4365395762399186,0.2697640593462556,0.3769957628610429,0.5015955098662649,0.5337318645847389,0.4205217991645755,0.3246695008108716,0.3270367149224629,0.5099985651714405,0.5579888224712362,0.4299234008440027,0.4293220976827523
MWI,马拉维,454,2019,0.2387001394196714,0.3637394111737981,0.5256790350881573,0.5853560079508997,0.4618553499091301,0.2432817097571832,0.3767985896717676,0.5245516490370711,0.5896655599676993,0.4335743771084304,0.3037008152989061,0.3409512992655771,0.5303327025412015,0.5883512056294353,0.44083400568378,0.4416241961074827
MLI,马里,466,2019,0.267338527450818,0.4921981559050595,0.4927422606480878,0.4139372191256625,0.4341865679424498,0.2708392713562014,0.5013910824745682,0.4924440451122575,0.4342688648654082,0.4247358159521088,0.3272229217961046,0.4377186186595089,0.4952634670745938,0.445907159810936,0.4265280418352858,0.4321286800390191
MUS,毛里求斯,480,2019,0.4179339065262351,0.5837427596827561,0.6501075065272806,0.3763977308833798,0.5002911516159096,0.427684294844362,0.5716663726619033,0.6516096878099796,0.3876066654281654,0.5096417551861026,0.4535047739079204,0.5726360225246728,0.6540618539171289,0.4046373233859417,0.5212099934339159,0.530133791615996
MOZ,莫桑比克,508,2019,0.2627547353368646,0.3876534833302263,0.4881185915071729,0.6126458306628431,0.4741478864812307,0.2650244721695185,0.4011667722531686,0.487979792892279,0.6164551506782378,0.442656546998301,0.3169272054138677,0.3578944092907631,0.500018476752291,0.6147669780550118,0.4474017673779834,0.4475216660592769
NAM,纳米比亚,516,2019,0.3862085763062722,0.5994013005729611,0.5547823758089598,0.6799150526457971,0.5912833712908896,0.3887360703073238,0.6023375687228483,0.5534197242144498,0.6849895532430252,0.5573707291219119,0.4139786130454036,0.5462997244796158,0.5759303440634436,0.669023082057039,0.5513079409113755,0.5557766261512145
NER,尼日尔,562,2019,0.2386733898538291,0.4259749874096995,0.5214684231792607,0.462487520273576,0.4345790527095829,0.2432808569727413,0.4408189782469578,0.5204698357828839,0.479516817523532,0.4210216221315287,0.3045321238413424,0.3855422631881208,0.526737115749449,0.4764494551683236,0.4233152394868089,0.4276287406430069
NGA,尼日利亚,566,2019,0.28028368451499,0.461863702904882,0.5116176243390302,0.4386284647783386,0.4398920089743667,0.2848858245976214,0.4696749380512113,0.5102861427381267,0.4482571928406705,0.4282760245569075,0.3303327048734915,0.4205486472665017,0.5179169489568572,0.4689038323485596,0.4344255333613525,0.4391264295935193
GNB,几内亚（比绍）,624,2019,0.2606102062334264,0.4233149754616969,0.491941806171824,0.7138567053782461,0.5220294327915709,0.2644945575448035,0.4351151886878849,0.4913698397571752,0.7177865715881109,0.4771915393944936,0.3215562132654214,0.3849670390606989,0.4999272232906706,0.7198029945609246,0.4815633675444289,0.4811274367520108
RWA,卢旺达,646,2019,0.2549927092878782,0.5187191933346819,0.5233539486040039,0.3737257472479952,0.4321446845036641,0.2598384525072926,0.5362695803789383,0.5221139003632373,0.3788368511822482,0.4242646961079291,0.3206960487164942,0.4608171065556405,0.5281249921301493,0.4066994020638425,0.4290843873665317,0.4370518691839398
STP,圣多美和普林西比,678,2019,0.2899425678362529,0.4028483178928925,0.527443663941792,0.5440958911161108,0.4654825672807522,0.2997620550303702,0.3995844499814554,0.5256349129866529,0.5497237753251653,0.4436762983309109,0.3490960204075922,0.3927261163660961,0.5308698188530742,0.5541094174992216,0.456700343281496,0.458283441652516
SEN,塞内加尔,686,2019,0.2742427805547711,0.6048657882245275,0.5300352391295482,0.6351925040704031,0.556675875010623,0.2786770979533364,0.6179492228921287,0.5288976298895375,0.6423960244411017,0.516979993794026,0.3339188721366391,0.5361200615733022,0.5356512612596739,0.6412590974082353,0.5117373230944626,0.5191049073909542
SYC,塞舌尔,690,2019,0.2699429671029729,0.6138919916084982,0.5209731472813193,0.6305946743607577,0.5551988553324166,0.2719140941873927,0.6002721316428068,0.5139013271174925,0.6239551405216064,0.5025106733673246,0.329872346624908,0.5853319584380994,0.5426781378898312,0.6241113044521536,0.520498436851248,0.5305711672759135
SLE,塞拉利昂,694,2019,0.2558194415549193,0.4038059775152859,0.5295346233064486,0.5583554171801369,0.4668980923828264,0.2607324862378115,0.4137988593248705,0.5280219262206636,0.5692145192502979,0.4429419477584109,0.3200098331542315,0.3635509000831597,0.5330179879601555,0.5825527586310413,0.449782869957147,0.4509753468706162
ZAF,南非,710,2019,0.4023525918129235,0.7348814273241338,0.4968902368746769,0.372812573495039,0.5094105182472926,0.4090751286742725,0.7266452989598643,0.4936265223873922,0.3727682982413234,0.5005288120657131,0.4333960686808351,0.6953675228257306,0.5284565652737636,0.3756494559482418,0.5082174031821428,0.5220221307080282
ZWE,津巴布韦,716,2019,0.2450531862094618,0.4263305705279764,0.4562778980410911,0.6104162023434586,0.4757391512012258,0.244497812446753,0.4341436015607058,0.4569126412575724,0.6132548754812239,0.4372022326865638,0.243826596115687,0.3954189404474271,0.4695165949957199,0.6040681078965212,0.4282075598638388,0.4329167586887568
SWZ,斯威士兰,748,2019,0.4137172471375902,0.4632473121948036,0.5630035732048885,0.386708911706682,0.4497357025213221,0.4174027787331176,0.4569830304264027,0.5631189919527254,0.398606054579429,0.4590277139229186,0.4508854206135274,0.4499083117686062,0.556519169165405,0.4289958338874978,0.4715771838587591,0.4734094192814524
TGO,多哥,768,2019,0.270838647559276,0.4527402406304385,0.4957094557565092,0.5672000968116181,0.4794414401326002,0.2744259131228577,0.4647839540921709,0.4950908556410926,0.5744874209079915,0.4521970359410282,0.3307520683328886,0.4084751215104488,0.5041137765513448,0.5705944727259032,0.4534838597801464,0.4559351607118835
UGA,乌干达,800,2019,0.2537818350991863,0.3945222473969491,0.4870283813269656,0.4927903739296511,0.4311219843930357,0.2579139313025777,0.4094801565883052,0.4865398002787457,0.4975745924296371,0.4128771201498165,0.3170596781049216,0.3545234495704435,0.4984903782242463,0.5060389734319346,0.4190281198328865,0.4205699245268405
TZA,坦桑尼亚,834,2019,0.2597030145241492,0.4664288878072096,0.5102931046786259,0.6486753170286647,0.5147277892060396,0.2637632187476399,0.480241515284629,0.50948631187034,0.6497435182019482,0.4758086410261393,0.3224912487373562,0.4172577894282516,0.5164094160536437,0.647604397907112,0.4759407130315908,0.478192251858344
BFA,布基纳法索,854,2019,0.2705109705977773,0.4496039690407563,0.5100988040637768,0.6229413458023703,0.5017817571650431,0.2735206909313714,0.4603307340145005,0.5094569965534032,0.6337170590152617,0.4692563701286342,0.329801061276273,0.4041868560817344,0.5144481805046601,0.6324664188272251,0.4702256291724732,0.4717717930856175
ZMB,赞比亚,894,2019,0.3210041387910501,0.4109183405133024,0.5087453665123591,0.6812980772511805,0.5179962844974608,0.3223168074754871,0.4155390451713506,0.5080780262896863,0.6797043831855766,0.4814095655305251,0.3615472164969658,0.3727386136879776,0.5163485499534094,0.6686577268129887,0.4798230267378354,0.4780769240130333
AGO,安哥拉,24,2020,0.3701549746428408,0.4644301231432498,0.5339395419076806,0.4831982146956338,0.4733920845193463,0.3703714635287408,0.4788938684337802,0.531748574635296,0.4917023909321856,0.4681790743825006,0.3967000976201183,0.4179000595643938,0.5342903940102612,0.5114960424638052,0.4650966484146446,0.4663671519055163
BWA,博茨瓦纳,72,2020,0.3794717848860744,0.5985338457915299,0.5251785868531402,0.6244566215179653,0.5637498926918885,0.3820364359626739,0.5842174804000136,0.5216477674365846,0.6267043401879734,0.5286515059968114,0.3977796521924778,0.5627823073649804,0.5293824254979661,0.6095041781660302,0.5248621408053636,0.5309634086413848
BDI,布隆迪,108,2020,0.2238177671599753,0.3605800321916925,0.4745146938897445,0.376039228822383,0.3720386473016207,0.228105282599102,0.3738407847092789,0.4742195955554467,0.3831634499812666,0.3648322782112735,0.2867978728898877,0.3171782988822015,0.4842361087450011,0.4123431952718317,0.3751388689472305,0.3775364305862028
CMR,喀麦隆,120,2020,0.2624377344869288,0.5444670622051562,0.530571028963879,0.4309958235791518,0.463078901667905,0.2668389428300676,0.5569260018930423,0.5289459749160643,0.4395816003917602,0.4480731300077336,0.3206247071882048,0.4925046854567458,0.5338484241037171,0.4624357831829042,0.452353399982893,0.4609865260965171
CPV,佛得角,132,2020,0.2549002967591744,0.696561763329591,0.5409013158960265,0.3274565742802439,0.4713835095303103,0.2615374651900926,0.699874941345282,0.5394886062515312,0.3483193453506503,0.462305089534389,0.3022728716666376,0.633237984905821,0.5521658733732733,0.379144364383866,0.4667052735823995,0.483851109592796
CAF,中非,140,2020,0.134536262899423,0.3454045189673139,0.5344871218970926,0.5166623440140301,0.4195568270756827,0.1415537897409156,0.3596568104995966,0.5333753156228814,0.5226456707548989,0.3893078966545731,0.2150146083291386,0.3411348017928954,0.5390706203235573,0.5298332617186298,0.4062633230410553,0.4119632927321758
TCD,乍得,148,2020,0.1578388480069623,0.3448635417164865,0.5123238733047377,0.4662308209009096,0.3994658819184479,0.1644398782787672,0.3592112001919392,0.5113808337367352,0.4812970912471562,0.3790822508636494,0.2324583828051917,0.3114175744760873,0.5158631710699951,0.4816120147553981,0.385337785776668,0.3893249730020693
COM,科摩罗,174,2020,0.260652472952857,0.5346851110925394,0.5397481992588359,0.5840156400717216,0.5175967041472155,0.2669645467177393,0.5460208613204145,0.5374831825673065,0.5916723519074952,0.4855352356282388,0.3249185242004734,0.4748206853325165,0.5447606115945742,0.5866051653605894,0.4827762466220383,0.4887742161754224
COG,刚果（布）,178,2020,0.3459796117745187,0.458398536538266,0.5477479102386951,0.6020416139975695,0.514590699200629,0.3452084905241377,0.4648920975295068,0.5448444606582381,0.6001821181054992,0.4887817917043454,0.3772273544984928,0.4112680407357652,0.5477255296708932,0.5927986504958824,0.4822548938502584,0.4830938488191825
COD,刚果（金）,180,2020,0.2797736809267143,0.3535313380686097,0.4496675170426711,0.4924650224945994,0.4145240214707752,0.2808664846204382,0.3658337100392013,0.4502443550432941,0.4951311690139965,0.3980189296792325,0.3300397921853483,0.3197249308220746,0.4603669366003386,0.5103699136398155,0.4051253933118943,0.4039349880011693
BEN,贝宁,204,2020,0.2766108042742235,0.44484142372145,0.5289514740653956,0.5866522549019141,0.4919152211833915,0.2800084512980839,0.4551220463173343,0.5267547417746583,0.591545494414022,0.4633576834510247,0.3338829653465014,0.4027203082674696,0.535917899232347,0.5830405427738203,0.4638904289050345,0.4662343904524084
GNQ,赤道几内亚,226,2020,0.3429542435022245,0.2812176465467014,0.5493326615505651,0.5842137165675807,0.455803120446597,0.3462892161092739,0.275953268129484,0.5413042259040731,0.5831597388260515,0.4366766122422206,0.3640409590860187,0.2739808582257194,0.5541326196599755,0.5780653619769367,0.4425549497371626,0.4382297579004294
ETH,埃塞俄比亚,231,2020,0.2463756263440716,0.4639321247370617,0.497905107500217,0.4869334500040507,0.450751128440072,0.2508754949377135,0.4832598016752409,0.4972684349802674,0.4968043822908421,0.432052028471016,0.3110141881913141,0.4217880368497473,0.5056872501151488,0.5062156853035458,0.436176290114939,0.4410556005676876
ERI,厄立特里亚,232,2020,0.1316158924023577,0.3778407514503138,0.4694670509173813,0.288357403236707,0.3319949832045509,0.1379314636492772,0.3887236581714878,0.4706757358937958,0.3093209876870935,0.3266629613504135,0.2144111890096491,0.3367960829997113,0.4676716497639607,0.3480483752856336,0.3417318242647387,0.3488903236242757
DJI,吉布提,262,2020,0.5973815501266455,0.5235874383632857,0.5541938118683926,0.1979176343905658,0.4211403526211001,0.608061833150754,0.536329622297567,0.5508948060497499,0.2198815173994192,0.4787919447243726,0.6348969534726346,0.4819584277286012,0.5577972212444068,0.2561325253057859,0.4826962819378572,0.4803852395658943
GAB,加蓬,266,2020,0.4842349282607515,0.6015507427697384,0.5735181393732947,0.6484087313921265,0.5972846646875648,0.4845887483461192,0.601974724995994,0.569834663729763,0.6476771250066927,0.5760188155196423,0.490506923854883,0.5345504430819792,0.5696914357953218,0.6388300594023765,0.5583947155336401,0.55932106750532
GMB,冈比亚,270,2020,0.2390626065871876,0.5149575823948042,0.5270433959447398,0.5399776301426141,0.4902423323704571,0.2439744029394573,0.520473956780469,0.5256188025486426,0.5516203031368235,0.4604218663513481,0.3043182250220432,0.4613680026227255,0.530831484393337,0.5897319590563371,0.4715624177736107,0.4776249009815378
GHA,加纳,288,2020,0.2859864548365673,0.6382221209664675,0.5169474696960185,0.5527338385542079,0.5352926530136253,0.289270829870194,0.639760775917695,0.5152582920402721,0.5616852988475778,0.5014937991689348,0.3398509968465795,0.5766023316090265,0.5197665287284241,0.5635056102752874,0.4999313668648294,0.5097330569051305
GIN,几内亚,324,2020,0.3893773331542695,0.480898259666249,0.5229171124155736,0.5993325013028679,0.520757256246834,0.3868916960824704,0.4915179645157696,0.5214661952819599,0.605984585733343,0.5014651104033858,0.4193557035234977,0.4288841214953349,0.5266634900909652,0.5990348011402006,0.4934845290624996,0.492840616457592
CIV,科特迪瓦,384,2020,0.3015611010237602,0.5531409955957656,0.5354986763163031,0.5221254209081105,0.5050035570252949,0.305054900875633,0.5580556676293699,0.5335654211939203,0.5318863626268686,0.4821405880814479,0.3500875238560272,0.4884497291299461,0.5382837612020211,0.5332347015905785,0.4775139289446432,0.4836923947598374
KEN,肯尼亚,404,2020,0.2707118955850366,0.5305148071642862,0.521658615188491,0.4969051371258392,0.482188582373407,0.2754118210488248,0.5372409923587966,0.5204245624420429,0.5076422025297131,0.4601798945948444,0.3259674888055536,0.4729258209795753,0.527566039012053,0.5247509321538434,0.4628025702377564,0.4693274246992308
LSO,莱索托,426,2020,0.2992917086360535,0.3945066469660445,0.4998117148459217,0.4750530184532953,0.4333321279794195,0.2997302222021181,0.3894560333941621,0.4987826773382772,0.4827140490301955,0.4176707454911882,0.3371967534980752,0.3727337292224639,0.5089349796758741,0.5040860563553776,0.4307378796879477,0.432376995136384
LBR,利比里亚,430,2020,0.2437438962554371,0.3650695645212112,0.4663378163560573,0.4685270463214232,0.4079513750069546,0.2467877361289415,0.3776795760771793,0.4664676503344838,0.4825123765506989,0.3933618347728259,0.3035259869946453,0.3358255475938321,0.4780140889882991,0.5117440184586024,0.4072774105088447,0.4082063627489515
MDG,马达加斯加,450,2020,0.2445871732719738,0.3753229903275881,0.4947395710531131,0.5228809016025532,0.4368212334787671,0.2472981154313452,0.3886107432261417,0.4944501848606521,0.5371224316332237,0.4168703687878407,0.2986058847366578,0.3361653099181171,0.5036225551740876,0.5613036420336746,0.4249243479656343,0.4257331301521753
MWI,马拉维,454,2020,0.2262507923559969,0.3729828091833769,0.5243161237526268,0.5939717151356192,0.4657913599019574,0.230811657373393,0.3853904321511969,0.5230444013246044,0.5991408745283454,0.4345968413443849,0.2903609156789466,0.3483295889912797,0.5277127010005246,0.5972850602793669,0.4409220664875294,0.44245638502662
MLI,马里,466,2020,0.2865526194361809,0.5457825845990325,0.4877278671302559,0.4141181802609794,0.451530249213006,0.2890440105590618,0.5572597576010263,0.4876813689761313,0.4344498747432413,0.4421087529698652,0.3360773493833764,0.4816410570983666,0.4908498828431295,0.4460306075740258,0.4386497242247246,0.4457307594955199
MUS,毛里求斯,480,2020,0.3875950821148582,0.5935928655991192,0.6471157076700571,0.3805142916573868,0.5000695133275961,0.396806034858451,0.5808687800701801,0.6489998296331155,0.3926570278726021,0.5048329181085872,0.4166933400354616,0.5770067311441558,0.6554978018003519,0.4117202451980163,0.5152295295444964,0.5258871432199143
MOZ,莫桑比克,508,2020,0.2351478312968057,0.4072589460754885,0.4887060335617105,0.6203406705971086,0.4792140828943395,0.2381886980302202,0.4205921540078352,0.4885732365520545,0.624922437824813,0.4430691316037307,0.2923827084871331,0.3753165522856464,0.5004494005001736,0.6228622564858332,0.4477527294396966,0.4496113864310184
