Alpha-3 code,CountryName_CN,Numeric,Year,SDI_TwoStage,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage_avail,SDI_Economy_TwoStage_avail,SDI_Society_TwoStage_avail,SDI_Resource_TwoStage_avail,SDI_Ecology_TwoStage_avail,coverage_rate,diff,abs_diff
CIV,科特迪瓦,384,2016,0.472895049341132,0.3176962637042754,0.5108820968517493,0.5312596897600256,0.5317421470484777,0.472895049341132,0.3176962637042754,0.5108820968517493,0.5312596897600256,0.5317421470484778,1.0,0.0,0.0
KEN,肯尼亚,404,2016,0.4445930958529915,0.270973054015748,0.4760319358827064,0.515436011254445,0.5159313822590665,0.4445930958529915,0.2709730540157479,0.47603193588270654,0.5154360112544449,0.5159313822590665,1.0,0.0,0.0
LSO,莱索托,426,2016,0.4209658155499631,0.3052908149816581,0.3898416357993366,0.4954185093771094,0.4933123020417482,0.4324779054179583,0.305290814981658,0.4358899952713178,0.49541850937710935,0.49331230204174814,0.9705882352941176,0.011512089867995179,0.011512089867995179
LBR,利比里亚,430,2016,0.3943101976567668,0.2341093494859117,0.3899883272056963,0.4715224524039484,0.4816206615315105,0.3943101976567667,0.23410934948591172,0.3899883272056964,0.4715224524039483,0.48162066153151056,1.0,-5.551115123125783e-17,5.551115123125783e-17
MDG,马达加斯加,450,2016,0.4241882421088209,0.2757550660013421,0.3943960802321481,0.4951956775586488,0.5314061446431445,0.4241882421088209,0.2757550660013421,0.3943960802321482,0.49519567755864874,0.5314061446431445,1.0,0.0,0.0
MWI,马拉维,454,2016,0.4259530950493344,0.2430454485985868,0.357975246197055,0.5055192588274311,0.5972724265742644,0.4259530950493344,0.2430454485985868,0.3579752461970551,0.5055192588274311,0.5972724265742644,1.0,0.0,0.0
MLI,马里,466,2016,0.4177972872445394,0.2719992509495011,0.4762937633012006,0.4917128697606598,0.431183264966796,0.4177972872445394,0.2719992509495011,0.47629376330120066,0.49171286976065975,0.4311832649667961,1.0,0.0,0.0
MUS,毛里求斯,480,2016,0.4931406690392174,0.4217890365696297,0.5275784311083317,0.6349462073659711,0.3882490011129372,0.5171464826028629,0.42178903656962957,0.6236016853629137,0.634946207365971,0.3882490011129373,0.9705882352941176,0.024005813563645506,0.024005813563645506
MOZ,莫桑比克,508,2016,0.4245786257236835,0.2297782208794146,0.368118610166872,0.4808344815684062,0.6195831902800413,0.4245786257236835,0.22977822087941466,0.36811861016687214,0.480834481568406,0.6195831902800413,1.0,0.0,0.0
NAM,纳米比亚,516,2016,0.5462113255509036,0.4009237261706129,0.5751047181695895,0.5240738824214302,0.6847429754419818,0.5462113255509036,0.40092372617061284,0.5751047181695896,0.52407388242143,0.6847429754419818,1.0,0.0,0.0
NER,尼日尔,562,2016,0.3849764480615584,0.2444626533879532,0.3889145923738927,0.5182434810961059,0.3882850653882816,0.38497644806155834,0.24446265338795314,0.3889145923738928,0.5182434810961057,0.38828506538828167,1.0,-5.551115123125783e-17,5.551115123125783e-17
NGA,尼日利亚,566,2016,0.4273135578826712,0.2946519882882443,0.4658653568156893,0.51249151360383,0.4362453728229212,0.4273135578826713,0.29465198828824435,0.4658653568156894,0.51249151360383,0.43624537282292125,1.0,5.551115123125783e-17,5.551115123125783e-17
GNB,几内亚（比绍）,624,2016,0.4688110958682927,0.2893337919999164,0.4000499181485397,0.4657574835398319,0.7201031897848829,0.4688110958682927,0.2893337919999164,0.40004991814853974,0.4657574835398318,0.7201031897848829,1.0,0.0,0.0
RWA,卢旺达,646,2016,0.4123195825141957,0.242314530814483,0.5111294455215134,0.5131522601017015,0.382682093619085,0.4123195825141957,0.24231453081448293,0.5111294455215134,0.5131522601017015,0.38268209361908506,1.0,0.0,0.0
STP,圣多美和普林西比,678,2016,0.4444242361817615,0.3105850453374369,0.3999113506535848,0.5199484482618897,0.5472521004741348,0.46262095682026,0.3105850453374368,0.47269823320757853,0.5199484482618897,0.5472521004741349,0.9705882352941176,0.018196720638498476,0.018196720638498476
SEN,塞内加尔,686,2016,0.5067715835240028,0.2814533567324332,0.5817026809229608,0.5231174736720564,0.6408128227685608,0.5067715835240028,0.2814533567324331,0.5817026809229608,0.5231174736720563,0.6408128227685608,1.0,0.0,0.0
SYC,塞舌尔,690,2016,0.4758378199688837,0.2807712493651247,0.5609588439240646,0.4602553334925983,0.6013658530937475,0.5799089663406941,0.5275050794418709,0.6630575851165684,0.5277073477105896,0.6013658530937477,0.8529411764705882,0.10407114637181042,0.10407114637181042
SLE,塞拉利昂,694,2016,0.4397233407607847,0.2698744482003141,0.4101852171723528,0.5103352368837247,0.5684984607867469,0.4397233407607847,0.26987444820031403,0.41018521717235285,0.5103352368837247,0.5684984607867469,1.0,0.0,0.0
ZAF,南非,710,2016,0.4833400159001578,0.4087613591545307,0.6804419666687326,0.4691919927497952,0.3749647450275729,0.48334001590015785,0.4087613591545307,0.6804419666687325,0.4691919927497952,0.374964745027573,1.0,5.551115123125783e-17,5.551115123125783e-17
ZWE,津巴布韦,716,2016,0.4524183475957407,0.3070368607557333,0.4284448367524202,0.4583396691326659,0.6158520237421434,0.45241834759574073,0.3070368607557332,0.4284448367524202,0.4583396691326659,0.6158520237421435,1.0,5.551115123125783e-17,5.551115123125783e-17
SWZ,斯威士兰,748,2016,0.4389286854472281,0.405113213699184,0.3809357340955061,0.5608520945708056,0.4088136994234165,0.4389286854472281,0.40511321369918396,0.3809357340955061,0.5608520945708056,0.4088136994234165,1.0,0.0,0.0
TGO,多哥,768,2016,0.4381833995656225,0.2618332653738836,0.4437169957374596,0.480544676578132,0.5666386605730149,0.4381833995656226,0.2618332653738835,0.44371699573745965,0.48054467657813194,0.566638660573015,1.0,5.551115123125783e-17,5.551115123125783e-17
UGA,乌干达,800,2016,0.4076801786092247,0.2726889535314631,0.3854523270484085,0.4711186031308649,0.5014608307261621,0.4076801786092247,0.27268895353146305,0.3854523270484085,0.4711186031308649,0.5014608307261623,1.0,0.0,0.0
TZA,坦桑尼亚,834,2016,0.4649267499250115,0.2642105315595641,0.4629849725188926,0.5039034277496732,0.6286080678719159,0.4649267499250115,0.264210531559564,0.46298497251889265,0.5039034277496733,0.6286080678719159,1.0,0.0,0.0
BFA,布基纳法索,854,2016,0.457551220441708,0.2663582283481814,0.4349386063000257,0.5076611280408763,0.6212469190777485,0.457551220441708,0.2663582283481814,0.4349386063000257,0.5076611280408763,0.6212469190777485,1.0,0.0,0.0
ZMB,赞比亚,894,2016,0.4691223928481348,0.3210949448652026,0.3684153156742983,0.5024624593061524,0.6845168515468861,0.46912239284813484,0.32109494486520257,0.3684153156742984,0.5024624593061523,0.6845168515468862,1.0,5.551115123125783e-17,5.551115123125783e-17
AGO,安哥拉,24,2017,0.4675634258810136,0.3808053966075324,0.4655328067703914,0.5277641396807036,0.4961513604654269,0.46756342588101363,0.3808053966075324,0.46553280677039155,0.5277641396807035,0.49615136046542696,1.0,5.551115123125783e-17,5.551115123125783e-17
BWA,博茨瓦纳,72,2017,0.5250023046728063,0.4274749985866004,0.5338742430074156,0.5179947867870316,0.6206651903101776,0.5250023046728063,0.4274749985866005,0.5338742430074156,0.5179947867870314,0.6206651903101776,1.0,0.0,0.0
BDI,布隆迪,108,2017,0.3643871851044442,0.2311804564818782,0.3631943978123652,0.4634848175768666,0.3996890685466669,0.3751123774985182,0.23118045648187824,0.406095167388661,0.46348481757686655,0.39968906854666697,0.9705882352941176,0.010725192394074046,0.010725192394074046
CMR,喀麦隆,120,2017,0.435942767161167,0.2728405677402553,0.5151535645518736,0.5257878254761909,0.4299891108763483,0.43594276716116703,0.2728405677402553,0.5151535645518738,0.5257878254761906,0.42998911087634833,1.0,5.551115123125783e-17,5.551115123125783e-17
CPV,佛得角,132,2017,0.4552831935676491,0.3038584161880354,0.6493277333145293,0.5250329315362336,0.342913693231798,0.4552831935676491,0.30385841618803533,0.6493277333145294,0.5250329315362336,0.342913693231798,1.0,0.0,0.0
CAF,中非,140,2017,0.3837092149069216,0.1447390120841334,0.3340884626704201,0.5328448060052986,0.5231645788678343,0.3909281570361067,0.17361478060087346,0.33408846267042025,0.5328448060052986,0.5231645788678344,0.9705882352941176,0.007218942129185113,0.007218942129185113
TCD,乍得,148,2017,0.3765972660834229,0.173305546741569,0.347664101408717,0.5077244086483857,0.47769500753502,0.3852409806879342,0.20788040515961412,0.347664101408717,0.5077244086483857,0.47769500753502,0.9705882352941176,0.008643714604511299,0.008643714604511299
COM,科摩罗,174,2017,0.4684620544934917,0.2790937882623539,0.4676579411546804,0.5368645160620789,0.5902319724948539,0.46846205449349176,0.2790937882623538,0.46765794115468057,0.5368645160620787,0.590231972494854,1.0,5.551115123125783e-17,5.551115123125783e-17
COG,刚果（布）,178,2017,0.4887783051543323,0.3668707066925173,0.4251653400180208,0.5548225898481359,0.6082545840586551,0.4887783051543323,0.36687070669251726,0.42516534001802087,0.5548225898481358,0.6082545840586552,1.0,0.0,0.0
COD,刚果（金）,180,2017,0.3920835801068906,0.2815942657673316,0.3376276764698226,0.4421443831886509,0.5069679950017572,0.3920835801068906,0.2815942657673315,0.3376276764698228,0.4421443831886509,0.5069679950017573,1.0,0.0,0.0
BEN,贝宁,204,2017,0.4567345941408001,0.2731325290692302,0.436700371145821,0.5226699621600933,0.5944355141880557,0.4567345941408001,0.2731325290692302,0.43670037114582105,0.5226699621600932,0.5944355141880558,1.0,0.0,0.0
GNQ,赤道几内亚,226,2017,0.4330359933568019,0.3823389205230445,0.2286696864102925,0.5349025555580844,0.5862328109357859,0.47215197263486985,0.45861642169561184,0.3088561023499974,0.5349025555580843,0.586232810935786,0.9117647058823528,0.03911597927806798,0.03911597927806798
ETH,埃塞俄比亚,231,2017,0.4240497110369611,0.2439761607979081,0.4779497878786115,0.480090940896093,0.4941819545752318,0.42404971103696115,0.24397616079790813,0.47794978787861153,0.4800909408960929,0.4941819545752319,1.0,5.551115123125783e-17,5.551115123125783e-17
ERI,厄立特里亚,232,2017,0.3146240569045112,0.134576051006346,0.3529654699246282,0.4724198650830827,0.2985348416039879,0.3833413427395546,0.36775267269741524,0.39465799157373266,0.47241986508308265,0.29853484160398797,0.8529411764705882,0.06871728583504344,0.06871728583504344
DJI,吉布提,262,2017,0.4459514900869966,0.5349258217273671,0.4895670053802359,0.5469492680816486,0.2123638651587348,0.4459514900869967,0.534925821727367,0.4895670053802361,0.5469492680816485,0.2123638651587349,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GAB,加蓬,266,2017,0.5680283442933393,0.4714122437671687,0.5822279651927006,0.5662499799653168,0.6522231882481712,0.5680283442933394,0.4714122437671687,0.5822279651927007,0.5662499799653168,0.6522231882481712,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GMB,冈比亚,270,2017,0.4570897144929017,0.2511994290601342,0.5093413440351717,0.5154560019092024,0.5523620829670988,0.4570897144929018,0.2511994290601342,0.5093413440351718,0.5154560019092023,0.5523620829670989,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GHA,加纳,288,2017,0.4873460720991731,0.2974666285937933,0.5762584211019671,0.5126281305814866,0.5630311081194452,0.48734607209917313,0.29746662859379325,0.5762584211019672,0.5126281305814866,0.5630311081194453,1.0,5.551115123125783e-17,5.551115123125783e-17
GIN,几内亚,324,2017,0.4797881463102043,0.3358350780875797,0.4725481631188238,0.5059277875411339,0.6048415564932798,0.4797881463102043,0.33583507808757973,0.4725481631188239,0.5059277875411338,0.6048415564932799,1.0,0.0,0.0
CIV,科特迪瓦,384,2017,0.4786023003407547,0.3168806161076603,0.5318541773571144,0.5320791945510052,0.5335952133472393,0.4786023003407548,0.3168806161076602,0.5318541773571145,0.532079194551005,0.5335952133472394,1.0,1.1102230246251565e-16,1.1102230246251565e-16
KEN,肯尼亚,404,2017,0.4469759400238113,0.2681672692372914,0.4831296422657782,0.517685151021572,0.5189216975706037,0.44697594002381136,0.26816726923729134,0.4831296422657784,0.5176851510215719,0.5189216975706037,1.0,5.551115123125783e-17,5.551115123125783e-17
LSO,莱索托,426,2017,0.4202396167994642,0.3044168293390932,0.4025286391721732,0.4939806309120563,0.4800323677745342,0.4321263560367712,0.3044168293390931,0.4500755961214012,0.4939806309120562,0.48003236777453406,0.9705882352941176,0.011886739237306987,0.011886739237306987
LBR,利比里亚,430,2017,0.3918649128926603,0.226431540788243,0.3884401592346732,0.4690909107966169,0.483497040751108,0.39186491289266034,0.226431540788243,0.3884401592346732,0.469090910796617,0.48349704075110816,1.0,5.551115123125783e-17,5.551115123125783e-17
MDG,马达加斯加,450,2017,0.4261492012562696,0.2784340930236992,0.3928574450123974,0.4977809223927067,0.5355243445962753,0.42614920125626965,0.27843409302369915,0.3928574450123974,0.49778092239270666,0.5355243445962754,1.0,5.551115123125783e-17,5.551115123125783e-17
MWI,马拉维,454,2017,0.427651002879901,0.2325342775823445,0.3602755054499635,0.5158282656457263,0.6019659628415694,0.4276510028799009,0.23253427758234446,0.36027550544996356,0.5158282656457261,0.6019659628415694,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
MLI,马里,466,2017,0.4188989700856445,0.2685814791496917,0.4807489434867386,0.4950134432838707,0.4312520144222768,0.4188989700856445,0.2685814791496917,0.48074894348673863,0.49501344328387065,0.4312520144222769,1.0,0.0,0.0
MUS,毛里求斯,480,2017,0.4914526458131175,0.4199266857387616,0.534392088006272,0.6255438246536095,0.3859479848538272,0.5157684936153406,0.4199266857387615,0.6316554792151641,0.6255438246536094,0.38594798485382725,0.9705882352941176,0.024315847802223123,0.024315847802223123
MOZ,莫桑比克,508,2017,0.4339261269897797,0.2691445192860879,0.3630411986881361,0.4840846946639177,0.6194340953209772,0.43392612698977967,0.26914451928608796,0.3630411986881361,0.48408469466391757,0.6194340953209772,1.0,-5.551115123125783e-17,5.551115123125783e-17
NAM,纳米比亚,516,2017,0.5480628373331418,0.3978061014391977,0.5789282515970644,0.531299108355609,0.6842178879406959,0.5480628373331418,0.39780610143919765,0.5789282515970645,0.5312991083556089,0.6842178879406959,1.0,0.0,0.0
NER,尼日尔,562,2017,0.3996470752355761,0.2455296686612302,0.4190189324039619,0.5194246186250489,0.4146150812520633,0.39964707523557597,0.24552966866123016,0.4190189324039619,0.5194246186250486,0.41461508125206326,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
NGA,尼日利亚,566,2017,0.4281568605215108,0.3048554398693741,0.4584476176082803,0.5116585291696444,0.4376658554387445,0.42815686052151075,0.304855439869374,0.4584476176082804,0.5116585291696442,0.43766585543874453,1.0,-5.551115123125783e-17,5.551115123125783e-17
GNB,几内亚（比绍）,624,2017,0.4749836263515679,0.2871061093049675,0.4216184694061365,0.4732158237674017,0.7179941029277661,0.47498362635156793,0.2871061093049675,0.42161846940613656,0.4732158237674016,0.7179941029277661,1.0,5.551115123125783e-17,5.551115123125783e-17
RWA,卢旺达,646,2017,0.4214946534136516,0.2549718875560579,0.5154305717036202,0.5138980978152915,0.4016780565796367,0.42149465341365155,0.2549718875560578,0.5154305717036204,0.5138980978152913,0.4016780565796367,1.0,-5.551115123125783e-17,5.551115123125783e-17
STP,圣多美和普林西比,678,2017,0.4485337291026263,0.3057052268082992,0.4145119378588315,0.5222377200337152,0.5516800317096594,0.4673948039938802,0.30570522680829915,0.4899562374238473,0.5222377200337152,0.5516800317096594,0.9705882352941176,0.018861074891253937,0.018861074891253937
SEN,塞内加尔,686,2017,0.5088561169919011,0.2808185499658928,0.582818785087253,0.5292714988478804,0.6425156340665784,0.5088561169919011,0.2808185499658928,0.5828187850872532,0.5292714988478803,0.6425156340665784,1.0,0.0,0.0
SYC,塞舌尔,690,2017,0.4803240984006085,0.2811449705786757,0.5760154335526623,0.463883538388057,0.6002524510830393,0.5852953834029941,0.5282072162841902,0.6808545876370965,0.5318672786076508,0.6002524510830393,0.8529411764705882,0.10497128500238562,0.10497128500238562
SLE,塞拉利昂,694,2017,0.4370630477135491,0.2516876009286103,0.4122102218677536,0.5149519918272911,0.5694023762305412,0.4370630477135491,0.25168760092861026,0.4122102218677536,0.5149519918272911,0.5694023762305412,1.0,0.0,0.0
ZAF,南非,710,2017,0.4895712516083048,0.4148045798017216,0.6952019948198531,0.480944382786846,0.3673340490247985,0.4895712516083047,0.41480457980172153,0.6952019948198531,0.480944382786846,0.3673340490247984,1.0,-5.551115123125783e-17,5.551115123125783e-17
ZWE,津巴布韦,716,2017,0.4482234391957462,0.2725059557489002,0.447150316995954,0.4565802712815003,0.6166572127566305,0.44822343919574625,0.27250595574890013,0.44715031699595403,0.45658027128150025,0.6166572127566305,1.0,5.551115123125783e-17,5.551115123125783e-17
SWZ,斯威士兰,748,2017,0.4461363064797605,0.4028853151308001,0.4163943509899476,0.5603069312386175,0.4049586285596769,0.4461363064797605,0.4028853151308001,0.4163943509899476,0.5603069312386173,0.4049586285596769,1.0,0.0,0.0
TGO,多哥,768,2017,0.4446515716124369,0.2709943740177511,0.4516515217831482,0.4885260572791388,0.5674343333697097,0.44465157161243696,0.27099437401775106,0.4516515217831484,0.48852605727913884,0.5674343333697097,1.0,5.551115123125783e-17,5.551115123125783e-17
UGA,乌干达,800,2017,0.411486318850046,0.2678787929079737,0.3938286633069838,0.4726009117094188,0.5116369074758078,0.41148631885004605,0.2678787929079737,0.39382866330698385,0.47260091170941876,0.5116369074758079,1.0,5.551115123125783e-17,5.551115123125783e-17
TZA,坦桑尼亚,834,2017,0.4658328325046568,0.2624760179188365,0.4611523249390209,0.5071844439099893,0.6325185432507804,0.4658328325046568,0.26247601791883657,0.4611523249390209,0.5071844439099893,0.6325185432507804,1.0,0.0,0.0
BFA,布基纳法索,854,2017,0.4632816642918644,0.2675361743487616,0.4530514359310499,0.5065476301568431,0.6259914167308029,0.4632816642918644,0.26753617434876154,0.45305143593104996,0.5065476301568431,0.6259914167308029,1.0,0.0,0.0
ZMB,赞比亚,894,2017,0.4765851307483799,0.3259121191037175,0.3960775118978851,0.4962056997594797,0.6881451922324374,0.47658513074837994,0.3259121191037175,0.3960775118978852,0.49620569975947965,0.6881451922324374,1.0,5.551115123125783e-17,5.551115123125783e-17
AGO,安哥拉,24,2018,0.470630242880608,0.4012315385527486,0.4678761748343445,0.5230553611613289,0.49035789697401,0.47063024288060795,0.4012315385527485,0.4678761748343447,0.5230553611613287,0.49035789697401,1.0,-5.551115123125783e-17,5.551115123125783e-17
BWA,博茨瓦纳,72,2018,0.5234674959427702,0.422772593854984,0.5372175861324651,0.5183890964174137,0.6154907073662179,0.5234674959427702,0.422772593854984,0.5372175861324652,0.5183890964174137,0.6154907073662179,1.0,0.0,0.0
BDI,布隆迪,108,2018,0.3677455841394066,0.2320933902414817,0.3625307350928418,0.4754564979839908,0.400901713239312,0.3784511784603975,0.23209339024148168,0.40535311237680555,0.4754564979839907,0.40090171323931206,0.9705882352941176,0.010705594320990885,0.010705594320990885
CMR,喀麦隆,120,2018,0.4399193563408705,0.2729875069846481,0.5209791353120524,0.5273133463969606,0.4383974366698211,0.4399193563408705,0.27298750698464797,0.5209791353120524,0.5273133463969605,0.43839743666982117,1.0,0.0,0.0
CPV,佛得角,132,2018,0.4623399004088847,0.3145898263347722,0.6607479776197998,0.5303032555713012,0.3437185421096655,0.4623399004088847,0.31458982633477217,0.6607479776197999,0.5303032555713011,0.34371854210966557,1.0,0.0,0.0
CAF,中非,140,2018,0.3854395017307287,0.1446625723579124,0.3400700932362999,0.5337028717527869,0.5233224695759158,0.3926546313842584,0.1735230909720308,0.3400700932363,0.5337028717527869,0.5233224695759159,0.9705882352941176,0.007215129653529662,0.007215129653529662
TCD,乍得,148,2018,0.3795915200229265,0.1777704335968833,0.351348073202864,0.5089988622312925,0.4802487110606661,0.38845792344752683,0.21323604729528467,0.35134807320286415,0.5089988622312924,0.4802487110606661,0.9705882352941176,0.008866403424600322,0.008866403424600322
COM,科摩罗,174,2018,0.4714365276546796,0.2752294180949696,0.4801517752632101,0.5400318904783507,0.5903330267821877,0.47143652765467947,0.2752294180949695,0.48015177526321023,0.5400318904783505,0.5903330267821877,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
COG,刚果（布）,178,2018,0.4887275592098251,0.3749565381722303,0.4270279648624114,0.5447512264101468,0.6081745073945118,0.48872755920982514,0.3749565381722303,0.42702796486241146,0.5447512264101468,0.6081745073945118,1.0,5.551115123125783e-17,5.551115123125783e-17
COD,刚果（金）,180,2018,0.3977287603166051,0.2990487574932476,0.3456120252817938,0.4422563938535549,0.503997864637824,0.3977287603166051,0.2990487574932476,0.34561202528179386,0.4422563938535549,0.503997864637824,1.0,0.0,0.0
BEN,贝宁,204,2018,0.4622316003853078,0.2827390158491484,0.4433095046917353,0.523393520381171,0.5994843606191764,0.4622316003853077,0.28273901584914835,0.44330950469173525,0.5233935203811709,0.5994843606191764,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
GNQ,赤道几内亚,226,2018,0.437902905588979,0.3791273567218005,0.2406113179782361,0.5400898061097834,0.5917831415460961,0.47790558380165027,0.45476414346937544,0.32498524408134627,0.5400898061097832,0.5917831415460962,0.9117647058823528,0.04000267821267128,0.04000267821267128
ETH,埃塞俄比亚,231,2018,0.4271072896628586,0.2440777478123005,0.4770044744555722,0.4905327377307002,0.4968141986528614,0.42710728966285855,0.24407774781230046,0.4770044744555722,0.49053273773070005,0.4968141986528615,1.0,-5.551115123125783e-17,5.551115123125783e-17
ERI,厄立特里亚,232,2018,0.3166584073216727,0.135694521887323,0.3543455841443579,0.4733228101687282,0.3032707130862818,0.3859009349278749,0.3708090906316443,0.39620112582484557,0.4733228101687282,0.3032707130862818,0.8529411764705882,0.0692425276062022,0.0692425276062022
DJI,吉布提,262,2018,0.4713273627254628,0.5891882636785984,0.5308077072698428,0.5484032001664397,0.2169102797869704,0.47132736272546283,0.5891882636785983,0.5308077072698429,0.5484032001664396,0.2169102797869704,1.0,5.551115123125783e-17,5.551115123125783e-17
GAB,加蓬,266,2018,0.5740631686419821,0.4850075633337621,0.592566798394243,0.566083854240289,0.6525944585996342,0.574063168641982,0.48500756333376205,0.5925667983942431,0.5660838542402888,0.6525944585996342,1.0,-1.1102230246251565e-16,1.1102230246251565e-16
GMB,冈比亚,270,2018,0.4630414964452367,0.2510860917097711,0.5230857796157647,0.5257234495203882,0.5522706649350229,0.46304149644523673,0.25108609170977103,0.5230857796157649,0.5257234495203881,0.552270664935023,1.0,5.551115123125783e-17,5.551115123125783e-17
GHA,加纳,288,2018,0.4923801601288791,0.2951429210090779,0.5917416964458325,0.5164344648619471,0.566201558198659,0.4923801601288792,0.29514292100907785,0.5917416964458326,0.516434464861947,0.5662015581986592,1.0,1.1102230246251565e-16,1.1102230246251565e-16
GIN,几内亚,324,2018,0.4786685393055654,0.304817942351018,0.4875792607715919,0.5164055321627538,0.6058714219368978,0.4786685393055654,0.30481794235101795,0.487579260771592,0.5164055321627536,0.6058714219368979,1.0,0.0,0.0
CIV,科特迪瓦,384,2018,0.4771999689166536,0.3069215422514932,0.5332306678437279,0.5337479022623982,0.5348997633089954,0.4771999689166536,0.30692154225149315,0.5332306678437279,0.5337479022623982,0.5348997633089955,1.0,0.0,0.0
KEN,肯尼亚,404,2018,0.4531557734608614,0.2752834873665404,0.5040674328690768,0.5185307659981905,0.5147414076096377,0.45315577346086133,0.27528348736654035,0.504067432869077,0.5185307659981903,0.5147414076096378,1.0,-5.551115123125783e-17,5.551115123125783e-17
LSO,莱索托,426,2018,0.4217094343993744,0.3154245892449547,0.387340476347161,0.500971321955099,0.4831013500502833,0.433147664602974,0.31542458924495465,0.4330933971615592,0.5009713219550989,0.48310135005028326,0.9705882352941176,0.011438230203599575,0.011438230203599575
LBR,利比里亚,430,2018,0.3980629074120375,0.2275419190913862,0.3976106247428582,0.4840097754128933,0.4830893104010124,0.3980629074120375,0.22754191909138616,0.3976106247428582,0.4840097754128933,0.4830893104010124,1.0,0.0,0.0
MDG,马达加斯加,450,2018,0.4286359668834986,0.2792353814579627,0.3979445047865952,0.5017058125150113,0.5356581687744252,0.4286359668834986,0.2792353814579626,0.3979445047865952,0.5017058125150113,0.5356581687744253,1.0,0.0,0.0
MWI,马拉维,454,2018,0.4275195359558281,0.2324562144104152,0.3645223890001808,0.5201385139778126,0.5929610264349037,0.42751953595582814,0.2324562144104152,0.3645223890001809,0.5201385139778125,0.5929610264349038,1.0,5.551115123125783e-17,5.551115123125783e-17
MLI,马里,466,2018,0.4253854683288152,0.2758773190305653,0.4985472985565451,0.4939059773539969,0.4332112783741534,0.42538546832881524,0.2758773190305652,0.49854729855654534,0.49390597735399683,0.43321127837415346,1.0,5.551115123125783e-17,5.551115123125783e-17
MUS,毛里求斯,480,2018,0.4978434816814965,0.4267488421927193,0.53811775448382,0.6421399293901918,0.3843674006592547,0.522328854334598,0.4267488421927193,0.6360592450962258,0.6421399293901918,0.3843674006592547,0.9705882352941176,0.024485372653101467,0.024485372653101467
MOZ,莫桑比克,508,2018,0.436336624951387,0.2553258518348795,0.3888196234802903,0.4872018741733898,0.6139991503169882,0.4363366249513869,0.2553258518348795,0.38881962348029037,0.4872018741733897,0.6139991503169882,1.0,-5.551115123125783e-17,5.551115123125783e-17
NAM,纳米比亚,516,2018,0.5598472859338907,0.4175916563442686,0.5978583892917801,0.5423054996156096,0.6816335984839045,0.5598472859338907,0.41759165634426854,0.5978583892917801,0.5423054996156094,0.6816335984839045,1.0,0.0,0.0
NER,尼日尔,562,2018,0.4011982569332289,0.2434742781067097,0.4244187534953998,0.5191727459480263,0.4177272501827801,0.40119825693322897,0.24347427810670974,0.42441875349539976,0.5191727459480262,0.4177272501827802,1.0,5.551115123125783e-17,5.551115123125783e-17
NGA,尼日利亚,566,2018,0.4333473814173851,0.3057343306053404,0.471814087753375,0.511042263561182,0.444798843749643,0.4333473814173851,0.30573433060534033,0.47181408775337513,0.5110422635611819,0.4447988437496431,1.0,0.0,0.0
GNB,几内亚（比绍）,624,2018,0.47823503747371,0.2784837908938068,0.4285135747138783,0.4888608476065046,0.7170819366806502,0.47823503747371,0.2784837908938068,0.4285135747138783,0.4888608476065046,0.7170819366806502,1.0,0.0,0.0
RWA,卢旺达,646,2018,0.4277041751328895,0.2609730133641536,0.527206410065141,0.51856143487803,0.4040758422242334,0.4277041751328895,0.26097301336415357,0.527206410065141,0.51856143487803,0.40407584222423343,1.0,0.0,0.0
STP,圣多美和普林西比,678,2018,0.4442601087698351,0.3078111980765029,0.3915606070416616,0.5256621961993995,0.5520064337617764,0.46207685482551275,0.3078111980765028,0.46282759126437223,0.5256621961993995,0.5520064337617765,0.9705882352941176,0.017816746055677624,0.017816746055677624
SEN,塞内加尔,686,2018,0.5119435929528273,0.2758006920742908,0.5993574517514251,0.5296622699269674,0.642953958058626,0.5119435929528273,0.27580069207429075,0.5993574517514252,0.5296622699269672,0.642953958058626,1.0,0.0,0.0
SYC,塞舌尔,690,2018,0.4924882286179008,0.2778133647202265,0.5864712733871736,0.4954363620212771,0.6102319143429263,0.5983593877231884,0.5219478894585122,0.6932134691952152,0.5680442778960999,0.6102319143429265,0.8529411764705882,0.1058711591052876,0.1058711591052876
SLE,塞拉利昂,694,2018,0.4388559484616144,0.252591034993146,0.4098538957531099,0.5245894306786026,0.5683894324215991,0.43885594846161446,0.25259103499314595,0.40985389575311004,0.5245894306786026,0.5683894324215992,1.0,5.551115123125783e-17,5.551115123125783e-17
ZAF,南非,710,2018,0.4967622059402085,0.4125673464593775,0.7003038396041409,0.4988464870336627,0.3753311506636527,0.4967622059402085,0.4125673464593775,0.700303839604141,0.49884648703366263,0.3753311506636527,1.0,0.0,0.0
