GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),Final consumption expenditure (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",gini,Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Labor force(% of total population),Population growth (annual %),Mean years schooling,Scientific and technical journal articles,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),"Mortality caused by road traffic injury (per 100,000 population)_x",People using at least basic drinking water services (% of population)_x,Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Agricultural land (% of land area),Arable land (% of land area),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2017 PPP GDP)_x,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area（% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Lead exposure,Terrestrial biome protection (global weights),Species Protection Index,Alpha-3 code,CountryName_CN
1.900920497,0.23799126637554585,81.12791935,5.539056432,10189.52216,22407.88165,19298.81236,-2.019676285,39.317,69.4,42.25,5.0,0.029141052202560802,0.36976254738518327,1.236314587,10.92,8324.47,17.7,4.12050819,27.8,91.23079922,33.97,120.766,83.6,79.44505354,9.919297002,1.514770954,0.0,845.3595,7.87,21.32957152,3.170212712,104.3535105205266,1.113308270059527e-06,4.202265354333095e-06,14.32514488,0.2591893429176731,0.5911597655573783,8.769087755260122,22.2538177444034,425.07814129492,6.86826456174575,26.79,ZAF,南非
0.897179684,0.22950691244239632,83.12207233,4.685206388,9647.70169,22740.27787,19266.9408,-4.683736434,39.524,66.66,42.25,5.2,0.018728754826573546,0.3733140703380707,1.474794344,11.29,9105.16,17.9,4.1403532,26.5,91.65782311,41.0,127.168,85.2,79.41785028,9.892093744,1.193478043,0.0,832.9836692,7.35,21.53658541,2.611169143,104.36072207359211,2.1754261004313907e-06,4.140745344439956e-06,14.29513886,0.2593871847925545,0.5887032289442663,8.775451773843372,22.2491889619835,411.67713220365,6.91417599675622,27.2,ZAF,南非
0.80565881,0.23978304239401496,82.94770789,5.844111401,9400.902447,22405.9,19205.14092,-5.338372748,40.041,,42.25,5.6,0.01054473006462886,0.3785091005395492,1.652651995,11.59,9656.24,18.1,4.14510202,22.8,92.0754416,46.5,140.576,85.2,79.41785028,9.892093744,1.347611795,0.0,819.3304786,7.12,23.61865308,2.356033847,103.27089833129268,4.798935660446479e-05,4.072875603948156e-06,14.26513284,0.2592140731520332,0.5857850612897642,8.764562491094582,22.1702869976693,399.90503532937,6.95722470578098,27.56,ZAF,南非
-0.257188966,0.24420734908136482,83.01037273,5.366546185,11020.87296,21923.45406,19106.15992,-4.812432595,40.044,,41.5,6.4,0.012758863884080318,0.3811706223516651,1.661445407,11.9,10323.83,18.3,4.3735652,24.0,92.48433715,49.0,142.604,85.9,79.41785028,9.892093744,0.918359924,0.0,805.8302104,7.43,20.77257061,1.789718424,100.44038820572553,0.00020933598187659075,4.0057660374382245e-06,14.23512682,0.2583650017723334,0.5778878731174109,8.47889391263268,20.4599778305244,396.53560483065,7.1812443634791,28.57,ZAF,南非
-0.694265294,0.23343515850144092,82.66619532,5.545528123,8364.651397,20763.8428,18950.06976,-4.310286886,40.862,67.46000000000001,42.0,6.6,0.013753481894150488,0.3913710105912472,2.009888402,12.17,11148.43,18.5,4.59632444,24.1,92.27668133,51.9191,155.138,85.3,79.41785028,9.892093744,0.241064157,0.0,789.7956011,6.93,18.58037462,1.021430687,98.05114049272696,0.00023850769390491286,3.9260583118658486e-06,14.20512081,0.2582990544807063,0.5776653010081692,8.35616094142719,22.6394141114387,393.93322153807,7.25190953656214,28.92,ZAF,南非
-0.277781476,0.2352283950617284,82.58863062,6.952171961,8064.071111,21204.34982,19247.48377,-2.633614517,40.195,,42.0,6.4,0.01086600159243134,0.3921508570683693,0.940521898,11.87,12184.62,18.6,4.57297277,25.8,92.06338983,54.0,143.929,83.9,79.41785028,9.892093744,0.494440141,0.0,782.4022232,7.14,18.33055979,1.176874386,96.38588507972446,0.0003799366152906089,4.670170496905049e-06,14.17511479,0.2584556792983208,0.5741948247862896,8.224997943871408,20.7135517231946,386.09014644429,8.0441155798301,31.86,ZAF,南非
0.498695962,0.23345669291338583,82.2450479,5.473321975,10003.02472,20865.36654,19150.28902,-2.374367532,40.393,66.99,41.83673469,6.1,0.010393982918655231,0.39712564701388364,0.653837463,11.89,13020.27,18.6,4.56554031,23.2,91.84465496,56.1674,153.548,84.4,79.41785028,9.892093744,0.361908941,0.0,777.3032719,7.02,18.21750535,1.433552755,98.4872016027466,0.0005987664266476774,5.0425413376679676e-06,14.14510877,0.2583320281265199,0.5705017764551683,8.23051634040692,22.927902529328,369.32471339486,8.09445491353904,32.12,ZAF,南非
-0.13748504,0.2320246913580247,83.32088835,3.993295085,10065.74066,20715.3766,19067.93173,-3.000519394,40.319,,42.7480916,6.4,0.0046467549142490405,0.39795104502497664,1.68236992,11.73,13477.1,18.6,4.61023474,22.7,91.62086783,62.4,157.692,84.7,79.41785028,9.892093744,0.262512729,0.0,764.3355439,6.72,18.25618945,1.678084426,93.14925274981704,0.0008198010540357762,6.322714870781143e-06,14.11510275,0.2584639227097742,0.5608075245859746,7.786063988977462,22.3820954335494,357.69844700026,8.34696836495582,33.41,ZAF,南非
-1.380361054,0.23140359897172236,83.67294422,4.613524691,9164.190005,21164.54195,19015.58974,-2.619990675,39.534,,46.34760705,7.2,0.005249064297234041,0.40107253345205995,1.649574955,11.85,15148.36,18.5,4.80006361,22.2,91.39239956,69.6969,162.739,85.0,79.41785028,9.892093744,0.695990495,0.0,751.8306783,6.72,17.9741782,1.353727335,99.2077262683198,0.0008236741411446303,6.204842608800934e-06,14.08509674,0.2583485149494267,0.5578069228169386,8.091549247636495,22.8673521327317,339.33202317492,8.4414733812787,33.88,ZAF,南非
-7.678733096,0.2539467455621302,83.26229064,5.391394335,11151.48255,21125.73036,19411.716,2.003522752,35.779,,46.75,8.6,-0.013939549878161261,0.3690046961660903,1.622164314,11.65,15744.73,18.4,5.84510279,,91.15983681,72.1128,158.447,90.0,79.41785028,9.892093744,1.025149247,0.0,739.7331357,6.9,16.60794282,1.098080977,93.02704669191075,0.00098980586645033,5.821048271974974e-06,14.05509072,0.2568811877107221,0.5552679520892927,7.660637762722704,22.4686908882191,339.66685868496,8.61228193848167,34.38,ZAF,南非
3.255620428,0.29523809523809524,80.94594102,6.408442941,11468.67356,23558.08367,20525.00658,3.772413693,34.332,,46.58227848,9.4,-0.048196469685341636,0.38178566198246927,1.540557438,11.76,16092.63,18.2,5.49496222,,90.9231026,74.9686,163.128,89.3,79.41785028,9.892093744,2.653842488,0.0,728.4244538,6.57,16.93134974,1.740837434,86.2231924889282,0.0010269336079970469,5.6621557485841696e-06,14.0250847,0.2573510621635658,0.5539325194338426,7.022662160087761,21.938552981613,331.90682600136,8.64933157934041,34.65,ZAF,南非
0.625217271,0.3014705882352941,82.19614462,5.240966696,11362.27024,21263.55473,20119.36737,-0.296182598,35.701,,46.5,10.0,0.05553942912433474,0.39417431447835877,1.41397228,11.49,16651.13,17.9,5.38311863,,90.68253611,75.4556,160.729,86.5,79.41785028,9.892093744,,,718.1972096,,17.09973666,,87.02926218586904,0.0010141183463958123,5.15534325221595e-06,13.99507868,0.2577879629705958,0.5510802990709676,7.106714176411358,22.2507943764983,,8.67590891253656,34.77,ZAF,南非
-0.523851146,0.29133858267716534,83.37403214,4.722302433,10277.32082,20425.76605,18996.20999,-1.103563122,37.359,,45.86466165,10.0,0.010465364989152626,0.40668089657874634,1.328100941,11.49,,17.6,5.48956871,,90.43869658,75.6592,171.509,87.7,79.41785028,9.892093744,,,,,,,86.37540173850303,0.0009752835773445913,5.0873277470038146e-06,13.96507267,0.0,,7.0587646393149805,,,8.69785453646374,34.78,ZAF,南非
0.762971447,0.17800390812225786,87.71522324,-0.130353622,1588.963251,9320.89095,3983.444149,,62.043,,10.0,32.8,-0.03278011904244693,0.3832273587962346,0.669179058,9.099,209.14,24.5,,29.7,68.088731,0.799846,2.62282,34.2,39.28167662,9.305932532,0.547889775,3.377158071,1024.064599,12.51,5.050990641,0.483533622,13.95012763524812,0.0,0.0,47.35662401,0.0737236655034251,0.24430657877730386,1.0494418668346823,18.8517493065249,738.70990684595,17.9774284872382,54.91,ZWE,津巴布韦
-9.766448576,0.3170875852015287,98.1403412,2.712686141,1115.495835,8394.76069,4299.364482,,62.215,,10.0,31.8,0.03173498034811906,0.38382819228844506,0.962219774,8.774,169.7,23.2,,32.4,68.26585208,1.1,2.80269,34.2,39.87880807,9.435181595,1.727189727,4.133318808,1014.258103,13.38,4.383978613,0.339661568,13.31988806623618,0.0,0.0,47.23753393,0.0744216104433242,0.24438412821507047,0.9927239799984331,15.8041510469296,780.12368336187,27.6863841342816,66.11,ZWE,津巴布韦
-17.97676118,0.291423086990664,97.65727249,8.802759157,878.4590061,6941.47813,4200.788794,,62.415,,10.0,31.4,-0.012299185859201645,0.3833236744974769,1.189735602,8.574,182.34,21.9,,33.7,68.23001925,1.8,2.97287,35.1,40.35134471,9.435181595,1.196229575,6.54966921,1002.262612,15.33,3.752244033,0.322179007,11.912004314594896,0.0,0.0,47.11844384,0.0744216104433242,0.24422902933953733,0.8782483288742456,17.2591578078531,811.31644222954,27.6863841342816,66.22,ZWE,津巴布韦
-6.824980635,0.3248687268658001,102.5910304,7.610670096,756.6383843,6913.836081,4307.070853,,62.69,,10.0,30.6,0.014766491085006495,0.38238911276627263,1.086048652,8.634,140.52,20.6,,34.8,68.16056118,2.1,3.4429,35.6,41.24962389,9.822928784,2.288523893,6.37381656,991.4364475,15.96,3.647937664,0.84712767,10.664673101117716,0.0,0.0,46.99935375,0.0747318081943906,0.24443582784024817,0.7536573606150334,14.7280011129735,837.42405413776,27.6863841342816,66.22,ZWE,津巴布韦
-6.598889063,0.32127816610949506,107.419789,5.139539483,708.8495058,6551.692036,4164.013405,,62.585,,16.0,29.5,0.011445822383424176,0.38131821441411307,0.945996419,8.695,141.25,19.5,,35.3,68.08982164,2.4,5.18375,36.1,41.503209,10.08142691,1.947239481,6.33270654,982.1017169,18.15,3.553832925,0.93113405,11.347616744920762,0.0,0.0,46.88026367,0.0755073025720563,0.244823575029081,0.8155418573193653,17.9143927212745,845.74183236841,27.6863841342816,66.22,ZWE,津巴布韦
-4.630375693,0.36719144443934454,109.3358425,-2.018080661,657.4210948,6405.048732,4230.075466,,62.528,,16.66666667,28.7,0.010435902941807962,0.38066916763377673,1.218277402,8.756,171.9,18.6,,36.5,68.0173817,2.4,6.71982,37.2,42.00986222,10.59842316,5.775722945,7.194232687,970.2095803,19.35,3.548676602,1.149968531,11.154108490883756,0.0,7.008621367039543e-06,46.76117358,0.075559002197234,0.24464262634095904,0.7538777554921499,14.9877390552223,849.03441954966,27.6863841342816,66.22,ZWE,津巴布韦
-4.914489161,0.4532791916521082,101.492044,0.895303625,600.3849003,6053.627039,4232.662365,,62.397,,16.0,27.9,0.011050663039782416,0.38011660053398694,1.317705277,8.816,185.9,17.8,,36.6,67.94362114,3.0,9.57239,37.2,41.74412408,10.33992504,8.495300181,12.60177627,957.5089397,19.74,3.540664062,1.550355787,10.714423992127283,0.0,4.2307094618932525e-06,46.64208349,0.075739950885356,0.2437120330877601,0.7320341921287767,17.9229460378776,846.49380055715,27.6863841342816,66.22,ZWE,津巴布韦
-18.6543102,0.49796287913082843,121.4576732,1.348390411,352.1371989,5115.827924,4175.596143,,62.196,,15.23809524,27.1,0.018496721035816455,0.37897172105977023,1.203987326,8.877,126.24,17.1,,37.5,67.86812215,3.5,12.7687,37.7,42.36632209,10.98617035,4.747983529,27.16169226,946.0497753,22.09,2.932963877,5.220088566,8.192974134745644,0.0,5.2416846947974755e-06,46.52299341,0.074654258756624,0.2433501357115161,0.5619833969807739,16.6512788907601,862.40254490148,27.6863841342816,66.22,ZWE,津巴布韦
11.68933182,0.2346250290825427,110.0767779,93.24651327,411.1952803,3940.331829,6313.648869,-7.553391459,62.225,,14.95327103,28.0,0.02670463926035982,0.37736485175522094,1.40712941,8.937,117.6,16.6,,37.9,67.79126676,4.0,30.3665,43.4,41.97573039,10.59842316,0.7083436,5.092160162,932.8308525,20.93,3.342754346,0.388378264,8.117586236160978,0.0,3.729130417997244e-06,46.40390332,0.072457024686571,0.24200594545689547,0.5626736232565536,15.2338872088768,861.54418883612,27.6863841342816,66.22,ZWE,津巴布韦
17.76012422,0.26552675810836046,105.0797867,4.097637886,451.7331727,5686.514272,6613.239956,-13.74020604,62.319,,14.95327103,29.2,0.043718592964824055,0.3755147662404987,1.61334322,8.998,147.16,16.3,2.75333452,37.6,67.71263982,6.4,57.6496,38.9,41.71335375,10.33992504,1.841167223,3.46461219,917.9018411,17.83,4.025324772,0.512734385,9.053549362293571,0.0,4.384026470864328e-06,46.28481324,0.0727672224376373,0.2419800956443066,0.638084727805418,17.2358458211725,848.92631374301,27.6863841342816,66.22,ZWE,津巴布韦
12.18749162,0.24891912963356722,102.4665107,2.552752534,452.9288062,6608.580019,7452.494245,-19.48768847,62.469,42.3,14.95327103,29.9,0.038247472315840136,0.37379363821238676,1.772651405,9.058,141.74,16.0,2.11964583,37.4,67.63262654,8.4,67.6698,36.9,42.23138426,10.85692129,2.593100809,3.490143077,901.7740087,16.48,4.625431184,0.573297419,10.220853793604032,1.4710832115276435e-07,5.970346307264122e-06,46.16572315,0.072637973374693,0.2416440480806514,0.7297511333225061,14.2392343892562,824.96509065133,27.6863841342816,66.22,ZWE,津巴布韦
14.78715769,0.2267059888457383,113.9793267,4.028927747,481.3839474,7419.25783,8561.704212,-13.30089957,62.75,,14.95327103,29.6,0.027359907996512778,0.37223209308340705,1.623064676,9.119,204.73,15.6,1.99879277,37.3,67.55080295,12.0,91.287,44.0,41.85129172,10.47863875,1.678998224,3.344175439,887.2557722,14.61,5.430248887,0.337384336,11.074925475146811,6.513296859353388e-07,7.423677414523653e-06,46.04663306,0.0731549696264702,0.24133385032958513,0.7905422590299082,15.6086225272417,805.07186262937,27.6863841342816,66.22,ZWE,津巴布韦
0.563614571,0.20454694187401018,105.4709894,9.371075093,454.3181864,8109.8877,8952.262039,-13.86731464,62.875,,31.48148148,31.1,0.026288231683096797,0.3711313869863209,1.407921698,9.004,220.97,15.3,2.01809144,37.7,67.46755677,15.5,97.2838,40.6,41.84425281,10.47082409,1.278957408,3.097626587,874.8514322,14.79,5.573367431,0.237782925,11.304973754470604,1.4271638372667873e-06,7.792339090840977e-06,45.92754298,0.0730257205635259,0.2409202533281634,0.8268666169823363,14.6723237216367,787.71060874533,28.198515716157,67.64,ZWE,津巴布韦
0.982274049,0.1982005075491528,103.1721822,-0.251969596,543.6048793,8352.335861,8977.694372,-11.96502756,63.0,,31.48148148,33.4,0.022237078216811534,0.37093762464931024,1.371694053,9.03,269.85,14.9,2.73156238,37.9,67.39435601,16.3647,83.0461,32.3,41.83876541,10.46300969,1.292919091,3.489885259,862.9330757,14.69,5.742222037,0.354320372,10.730054207375815,1.9004235762607252e-06,8.472956293080227e-07,45.80845289,0.0732066692516479,0.24035155745120848,0.7952410356492012,12.972823326382,777.03242161737,28.198515716157,67.64,ZWE,津巴布韦
0.425141539,0.16261750090746374,108.3937266,0.607377583,513.0122623,8313.642709,9027.289553,-7.994039149,62.559,,31.48148148,34.3,0.01519636526348389,0.37150115775296544,1.339959276,9.056,274.6,14.5,1.55136275,38.7,67.33154815,22.7428,88.5992,33.7,41.83250226,10.45519504,0.699233142,3.698875691,851.4472485,14.59,5.881924198,0.183142291,10.87514513274394,1.736230115216925e-06,2.3289071182663703e-06,45.6893628,0.0732066692516479,0.24032570763861963,0.8209208013077008,15.1844979259769,772.10929219726,28.198515716157,67.64,ZWE,津巴布韦
-0.633234613,0.16221408854894998,101.4701412,2.161791374,487.48078,8331.920442,9203.12138,-3.392392664,62.175,,31.48148148,32.8,0.013070233433351897,0.3726663312396312,1.388200293,9.083,323.32,14.1,1.37225389,39.9,67.27867275,23.12,88.21,42.5,41.82753212,10.44738038,0.783755372,3.80952884,839.7091182,14.18,5.915404655,0.089878106,9.77846873935256,1.9862613725449636e-06,1.340389267328521e-05,45.57027272,0.072818922062815,0.23771487656714485,0.7131259075330949,13.3821040669615,768.08645816153,28.198515716157,67.64,ZWE,津巴布韦
3.234096427,0.06820721392290735,91.01011323,197.4546592,564.9400005,11301.14504,8517.668812,-0.531376263,61.799,44.34,32.57575758,30.9,0.008417001338688168,0.3742716446845302,1.442853821,9.109,339.94,13.6,1.550982,40.1,67.2356796,24.4,95.1367,44.0,41.82178622,10.43956598,1.471202777,4.205872722,827.6803307,13.62,6.312359786,0.22835556,8.866755730564309,3.4430421586335096e-06,8.78857219475102e-06,45.45118263,0.0722243763732713,0.23621558743699106,0.6070843365075481,13.2874362201753,759.63756471802,28.198515716157,67.64,ZWE,津巴布韦
3.459545627,0.11882841103130262,88.07412885,3.55405562,665.1632118,11541.42616,8479.777668,-4.040922197,61.421,,31.48148148,31.0,0.01066989695169518,0.376120060777739,1.487416378,9.135,392.5,13.1,1.59526527,40.6,67.2029313,25.0,85.8627,45.4,41.81681608,10.43175132,1.332654116,1.30514854,815.4603839,13.64,5.868647355,0.145214272,9.734488194315214,5.720195189023185e-06,1.0671963264623146e-05,45.33209254,0.0721468269355047,0.23427685149282665,0.6844392257862142,15.3732138673048,755.67846231068,28.198515716157,67.64,ZWE,津巴布韦
-7.785583581,0.12797646596190007,56.86741509,397.1737394,587.76562,10327.08665,8057.677298,2.759362631,60.944,50.26,31.85185185,30.0,0.002528486520211537,0.37804321132199814,1.563533516,9.162,426.38,12.5,0.46115172,41.2,67.17959265,26.5883,86.4094,46.7,41.81960295,10.42393693,1.953262256,2.028043927,802.8095453,14.35,4.893781829,0.107138788,8.72144673329235,7.726878168347458e-06,1.0658423106687626e-05,45.21300246,0.0722502261858601,0.23381155486622723,0.6113893503843271,14.108468344142,749.21820169572,28.198515716157,67.64,ZWE,津巴布韦
-9.333971449,0.13742820581244639,60.2515137,585.9728291,657.024956,8504.314249,6459.368406,2.121235761,59.093,,31.85185185,28.2,0.007697346871929245,0.3738684145850733,1.659352809,9.188,456.49,12.0,0.6526891,,67.16642365,29.2986,84.9604,52.7,41.8169598,10.41612227,1.714117558,2.315888753,789.5980186,15.05,3.89247289,0.078895444,7.288447144229106,9.081021258091126e-06,5.471328734708462e-06,45.09391237,0.0723536254362155,0.23360475636551636,0.4886138240966252,11.6881803178733,739.96453042653,28.198515716157,67.64,ZWE,津巴布韦
6.611911087,0.14619375374161458,61.69982768,108.7728168,823.7629152,7965.85982,5956.792037,0.843388365,59.159,,31.85185185,24.8,-0.022671867381765076,0.3801401006886659,1.726011143,9.215,495.68,11.5,0.87981081,,67.16260534,37.0967,90.2538,49.0,41.80914541,10.40830787,3.074236251,1.86586198,776.0864102,14.77,4.222088146,0.113046926,7.964008050189359,2.0889764711616797e-05,5.987321496820008e-06,44.97482228,0.072457024686571,0.2337598552410495,0.5016553405949532,12.9505345437177,709.6538477418,28.198515716157,67.64,ZWE,津巴布韦
4.343667183,0.16158964677579554,63.57972866,274.4580905,868.2915326,9028.956575,6001.980419,0.748243321,58.636,,30.56603774,21.4,0.03700008314625425,0.3807745146945782,1.706209286,9.215,563.05,10.9,1.01829815,,67.16890839,37.8861,88.9958,50.1,41.79771074,10.40049321,,,762.9570773,,4.481293254,,12.211865483789165,2.8626448249355782e-05,6.046559966261864e-06,44.8557322,0.0742665115677911,0.23404420317952698,0.881987325702269,14.8872758062753,,28.198515716157,67.64,ZWE,津巴布韦
3.598766956,0.20141180795183197,96.03406298,768.4771779,828.8162374,9404.119613,6122.45995,0.373211114,61.449,,30.68181818,19.7,0.006654906991661269,0.3977460252611527,1.677095914,9.215,,10.3,0.94662845,,67.18491903,38.4266,91.6344,62.0,41.79170635,10.39267856,,,,,,,11.2051967890615,2.815035865392818e-05,6.391829967788647e-06,44.73664211,0.0,,0.7880341239259567,,,28.198515716157,67.64,ZWE,津巴布韦
,,,,,,,,65.242,,,,0.02015086886175954,0.4052102984738898,4.475775831,,0.0,2.4,,19.4,,,,,,,,,,,,,,,,,,,,13.0547175461933,711.64604157037,,,SSD,南苏丹
,,,,,,,,65.314,,,,0.01738414006179201,0.4039391184157909,4.470494054,,0.0,2.5,,19.7,,,,,,,,,,,,,,,,,,,,12.436335949393,693.74598485224,,,SSD,南苏丹
,,,,,,,,65.353,,,,0.059318945620925545,0.4027044555315294,4.538890485,,0.0,2.5,,20.0,,,,,,,,,,,,,,,,,,,,13.3984710075691,686.45990482142,,,SSD,南苏丹
,,,,,,,,65.309,,,,0.01391330938001678,0.40359428351090504,4.668505896,,0.0,2.5,,20.5,,,,,,,,,,,,,,,,,,,,12.6431061563885,678.55526192408,,,SSD,南苏丹
,,,,,,,,65.218,,,,0.017209530272185747,0.406266654001117,4.819087549,,0.0,2.4,,20.9,,,,,,,,,,,,,,,,,,,,13.3761474504331,664.5675390511,,,SSD,南苏丹
,,,,,,,,65.119,,,,0.012749003984063645,0.409352768360562,4.965254652,,0.0,2.4,,21.2,,,,,,,,,,,,,,,,,,,,12.0448432696363,656.57456614925,,,SSD,南苏丹
,,,,,,,,65.016,,,,0.014125482590159777,0.412658658199492,5.039307403,,0.0,2.3,,21.6,,,,0.8,,,,,,,,,,,,,,,,13.5827763515594,644.75938400659,,,SSD,南苏丹
,,51.309963,,388.5013338,160911.6812,6297.307085,,64.893,,,,0.015426251691474935,0.41577497942478303,4.985900202,,0.0,2.3,,23.0,,,,1.3,,,,,,,,,,,,,,,,12.5570905008643,634.05093433498,,,SSD,南苏丹
0.201710077,,61.92481932,-11.82932954,514.3656498,177800.9596,6470.425371,,64.707,46.32,,,0.010092395167021984,0.41832169351275633,4.717160572,,0.0,2.2,,24.0,,,,3.0,,,,,,,,,,,,,,,,12.7198088740444,626.07723444336,,,SSD,南苏丹
0.055305221,,57.75724145,12.92640243,480.4286363,164379.4022,5644.908192,,64.561,,,,0.011205319448353457,0.4220584687818626,5.292546182,4.153,0.0,2.2,,25.3,,,15.391,1.5,,,,,,,,,,,,,,,,13.0391980238306,616.17424565664,,,SSD,南苏丹
-9.665518592,,51.57270466,38.83334297,384.4223999,155159.9415,5227.228113,,64.357,,26.5060241,,0.003287814212403317,0.42577464916050173,5.413664039,4.261,1.62,2.1,,27.4,40.29792137,,17.4959,2.8,,,0.0,2.449366994,,,,49.96863629,,,,,,,,14.7406696358724,607.89408142253,,,SSD,南苏丹
-48.42872583,,78.84610338,46.50690476,277.9592579,75175.70643,3571.228513,,64.146,,26.5060241,,0.00983111974199824,0.4273193978565,4.449728898,4.37,2.42,2.1,,31.0,40.31822049,,21.3829,3.3,45.09662858,4.207289573,0.0,2.132702093,2417.20155,4.87,17.47801039,0.168763593,1.891664029563099,1.8593858076800074e-07,0.0,11.32562151,6.001566629215262,0.0413969901729622,0.13273550673841417,13.3296937976253,612.12537301534,15.6418209141983,,SSD,南苏丹
8.975512361,,119.9123885,36.5121585,474.1045159,33510.45483,6157.380098,,64.237,,26.5060241,,0.0007554815336274778,0.42764216356842366,3.741202364,4.478,8.96,2.0,,31.2,40.31700367,2.2,25.5522,3.8,45.04078775,4.14037156,0.011435428,1.466606701,2328.439878,4.06,19.77282616,4.021488005,1.927480424529931,1.7911075985500985e-07,0.0,11.32562151,5.992467520136724,0.04144446378554587,0.14011970616879846,14.2464186415173,613.73012224485,15.6418209141983,,SSD,南苏丹
2.74063966,,79.85677415,-26.70028458,390.0157658,72930.41897,4212.123743,-5.659455657,64.433,,26.5060241,,-0.21720854422235558,0.42398238088884693,0.614232825,4.587,5.62,2.0,,31.9,40.29509964,2.6,25.5993,4.3,44.98494691,4.075036001,0.01360589,2.431000739,2314.18167,4.13,20.43989181,14.4372865,1.981940209969323,1.7801397463105048e-07,0.0,11.32562151,5.973398952415615,0.04146028832307376,0.14405980975824542,12.085873631333,614.52234077683,15.6418209141983,,SSD,南苏丹
-9.769294943,,86.49789402,17.68933214,487.051561,50635.12276,4657.950194,-4.169014055,64.627,,26.5060241,,-0.12861369863013705,0.4202184439950409,-1.141435557,4.696,5.51,2.0,,33.1,40.25381504,3.0,26.0993,4.8,44.92910607,4.016030257,0.011658021,3.019771662,2340.747892,5.03,18.23373976,5.444948308,2.457075204167516,1.8005753018146828e-07,0.0,11.32562151,5.973398952415615,0.04146028832307376,0.17836057798827304,12.7514107115439,619.09664139657,15.6418209141983,,SSD,南苏丹
,,,,,,,-5.767000495,64.468,,28.45953003,,-0.07638906356113384,0.41616413215683473,-2.529656835,4.696,2.11,1.9,,33.8,40.19392504,3.5,24.9305,5.3,44.87326524,3.96018942,,,2400.716078,5.24,,,2.433800871896792,3.6934093510845976e-07,0.0,11.32562151,5.934613010934756,0.041349516560378524,0.17171140216407935,12.6497692164686,623.59507037287,15.6418209141983,,SSD,南苏丹
,,,,,,,8.306846387,64.627,44.06,28.45953003,,-0.037282135076252665,0.40813258091261717,-5.415909905,4.696,5.73,1.9,1.86679733,34.7,40.11642217,4.1,27.1848,4.2,44.8174244,3.904348583,,,2534.322031,5.21,,,2.250843906448724,3.89895697052603e-07,0.0,11.32562151,5.883531403794724,0.041207095722627506,0.15827055525241165,12.9254629428463,627.28189925555,15.6418209141983,,SSD,南苏丹
,,,,,,,-9.038248322,64.697,,28.45953003,,0.46827529631410725,0.40897978924579204,-1.336258964,4.696,9.62,1.8,1.18756998,35.7,40.02261241,4.8,18.9298,6.3,44.70574272,3.792666909,,,2568.41441,5.75,,,2.650611122153547,6.914961873369859e-07,0.0,11.32562151,5.89451363283908,0.04108049942240438,0.1655529791285706,10.9519692608426,632.75758402134,15.6418209141983,,SSD,南苏丹
,,,,,,,-4.15741601,64.58,,28.45953003,,0.1199113765533184,0.41729384622115046,2.924395312,4.696,8.67,1.8,0.99254191,36.7,39.9136238,6.7,21.3171,6.8,44.70574272,3.789502002,,,2494.391457,5.8,,,2.428753763491318,7.675050636146573e-07,0.0,11.32562151,5.881173547703067,0.04095390312218126,0.17537490703594916,12.1895061516066,634.96124643752,15.6418209141983,,SSD,南苏丹
,,,,,,,-35.04917116,62.801,,28.45953003,21.8,-0.008274699375526717,0.42163966108415346,2.60487165,4.696,14.57,1.7,0.70622033,,39.79093329,9.27123,,7.3,44.70542623,3.789502002,,,2430.254727,6.06,,,2.142657891162217,7.47770685276685e-07,0.0,11.32562151,5.879749339325559,0.04103302580982071,0.15488200318793338,11.5400583879352,635.57632782576,15.6418209141983,,SSD,南苏丹
