Alpha-3 code,CountryName_CN,Numeric,Year,SDI_Economy,SDI_Society,SDI_Resource,SDI_Ecology,SDI,SDI_Economy_TwoStage,SDI_Society_TwoStage,SDI_Resource_TwoStage,SDI_Ecology_TwoStage,SDI_TwoStage,SDI_Economy_Equal,SDI_Society_Equal,SDI_Resource_Equal,SDI_Ecology_Equal,SDI_Equal,SDI_Average,GDP per capita growth (annual %)_x,Merchandise exports (% of GDP),"Inflation, GDP deflator (annual %)","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)_x","Industry (including construction), value added per worker (constant 2015 US$)_x","Services, value added per worker (constant 2015 US$)_x","Current account balance, percent of GDP (Percent of GDP)(IMF)",Proportion of seats held by women in national parliaments (%)_x,Prevalence of undernourishment (percent) (3-year average),"Life expectancy at birth, total (years)_pct_change",Population growth (annual %),Scientific and technical journal articles per million people,"Prevalence of HIV, total (% of population ages 15-49)_x",Domestic general government health expenditure (% of GDP),Individuals using the Internet (% of population)_x,Mobile cellular subscriptions (per 100 people),Access to electricity (% of population)_x,Adjusted savings: mineral depletion (% of GNI),Adjusted savings: net forest depletion (% of GNI),Renewable internal freshwater resources per capita (cubic meters)_x,Energy intensity level of primary energy (MJ/$2021 PPP GDP),"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)_x",Adjusted savings: energy depletion (% of GNI),Energy consumption per capita (million Btu per person),"Solar, tide, wave, fuel cell electricity installed capacity (million kilowatts)_per_capita",Biomass and waste electricity net generation (million metric tons of oil equivalent)_per_capita,Forest area (% of land area)_x,Wetland area(% of land area),Grassland area(% of land area),"Terrestrial barren land|1000 HA|ECCCT|Terrestrial Barren Land|Environment, Climate Change, Climate Indicators, Land Cover Accounts, Terrestrial Barren Land|Climate neutral(% of land area)",CO2 emissions (metric tons per capita)_x,PM2.5 exposure/Ambient particulate matter pollution,Terrestrial biome protection (global weights),Species Protection Index,Region
ZAF,南非,710,2007,0.38436114482021905,0.534519909770347,0.4370967040654627,0.35187416536336386,0.4278360428138454,0.39058609014606294,0.542553200054194,0.4307425322554919,0.3517274923622768,0.42890232870450645,0.42016059309874493,0.5108309479139729,0.4447513913687935,0.3551145276162977,0.43271436499945226,0.43803271688471956,4.254696047,0.2095615615615615,8.245764766,6588.596553,20029.8525,17620.93,-4.861891607,33.0,3.5,0.0134267797860567,1.055065112,118.68707818924828,16.6,3.30013156,8.06538,83.715,82.0,1.03268355,0.0,886.6268645,8.18,20.92995538,2.726345788,109.36464312664148,0.0,4.662659700289247e-06,14.44516895,0.2590739351573254,20.19654765928332,0.589593517381233,9.08687218895744,21.6359740715009,6.81689539837337,26.35,S
ZAF,南非,710,2008,0.3947860854513124,0.5396169044634795,0.42952359616769714,0.34863541981212987,0.42794763874448216,0.40103309607086673,0.5469867079661338,0.4234372739579519,0.34813622158715474,0.4298983248955268,0.42787454377851963,0.5154782945441172,0.43669107584332956,0.3515465099644291,0.43289760603259886,0.43801460335871195,2.007986584,0.2556392405063291,7.850331729,7989.522583,19984.81782,18042.2612,-5.186181085,33.0,3.5,0.0188177913663827,1.153095517,125.27751611628608,16.8,3.38493657,8.43,88.0375,81.9,1.589733345,0.0,876.4619282,8.59,21.27939316,5.425984995,109.4064228579888,0.0,4.6764912161279015e-06,14.41516293,0.2590079878656983,20.18696881517447,0.5908712461565093,9.132703865152106,22.5806255813536,6.82669988376239,26.48,S
ZAF,南非,710,2009,0.3889396674783959,0.5725350786397854,0.4371151046969037,0.3515512602549491,0.4395317668799425,0.39588369866885437,0.5810324958623256,0.4309850790503743,0.3514436674532895,0.4398362352587109,0.4216811163594127,0.5452110344887701,0.4457816033390681,0.35522174927125794,0.44197387586462716,0.4487554877536843,-2.706640751,0.1869,8.663041832,8918.38361,19849.4946,18395.77877,-2.384581874,44.5,4.0,0.0255617877174805,1.193904507,139.1789395234149,17.1,3.80475187,10.0,89.7687,82.6,0.79662279,0.0,866.0600277,8.84,20.64766063,1.896054151,106.17776115850845,0.0,4.687479419462178e-06,14.38515691,0.2590574483344187,20.17689536637842,0.5932041315978205,8.953268299133114,22.0081419455681,6.83542931411595,26.57,S
ZAF,南非,710,2010,0.40801513900408365,0.5972243933433055,0.43793224552853505,0.3380773011268103,0.444588419256903,0.4151299719472059,0.6030070864694523,0.43171048295736614,0.3365458818470678,0.4465983558052731,0.44121891358818205,0.5684749947671494,0.44514032946641596,0.3404561467222539,0.4488225961360003,0.4559763082871924,1.828046725,0.2190575539568345,6.128432432,9654.277618,21891.37877,19098.1039,-1.299018056,44.5,4.5,0.0256562102659676,1.18290957,147.0514767762243,17.4,4.00033045,24.0,96.2325,82.8,1.418521675,0.0,855.8756753,7.98,20.97058915,2.60163846,107.15808775115116,3.820873550654304e-07,4.303821452407648e-06,14.3551509,0.2591398824489527,20.171586609402432,0.5929156121969515,9.15918970763268,25.7791565575031,6.85703125316517,26.74,S
ZAF,南非,710,2011,0.41255270924614446,0.6274401389873154,0.4392334382199035,0.3520091856160712,0.4594384251076282,0.4197315308580594,0.629198274173345,0.43318769532737783,0.3520363814680041,0.4585384704566966,0.44535255427194775,0.5937589439032103,0.44615825756959077,0.3563107616225282,0.4603951293418193,0.46826375676594933,1.900920497,0.2379912663755458,5.539056432,10189.52216,22407.88165,19298.81236,-2.019676285,42.25,5.0,0.0291410522025608,1.236314587,157.07968296377,17.7,4.12050819,33.97,120.766,83.6,1.514770954,0.0,845.3595,7.87,21.32957152,3.170212712,104.3535105205266,1.113308270059527e-06,4.202265354333095e-06,14.32514488,0.2591893429176731,20.16597284620267,0.5911597655573783,8.769087755260122,22.2538177444034,6.86826456174575,26.79,S
ZAF,南非,710,2012,0.40386542209360005,0.6425383386957375,0.44415871503606924,0.3528754903001364,0.46409082726054424,0.4109918041308877,0.6425394854606817,0.4379543522089661,0.35287038677734645,0.4610890071444705,0.4369219416748429,0.60693009038893,0.45091364898799263,0.3569741029541864,0.46293494600148793,0.47181676941584194,0.897179684,0.2295069124423963,4.685206388,9647.70169,22740.27787,19266.9408,-4.683736434,42.25,5.2,0.0187287548265735,1.474794344,169.29574968037505,17.9,4.1403532,41.0,127.168,85.2,1.193478043,0.0,832.9836692,7.35,21.53658541,2.611169143,104.36072207359211,2.1754261004313907e-06,4.140745344439956e-06,14.29513886,0.2593871847925545,20.166121227608834,0.5887032289442663,8.775451773843372,22.2491889619835,6.91417599675622,27.2,S
ZAF,南非,710,2013,0.4028342626949423,0.6587589803081363,0.44835785892479185,0.35396418491489173,0.4700119307464329,0.409783687616149,0.6567443059762296,0.4423235729772367,0.35397319650406944,0.4657061907684211,0.4353272559890987,0.619666648472116,0.45622052412241243,0.3579555681101963,0.4672924991734559,0.4768701923125922,0.80565881,0.2397830423940149,5.844111401,9400.902447,22405.9,19205.14092,-5.338372748,42.25,5.6,0.0105447300646288,1.652651995,176.59936921429005,18.1,4.14510202,46.5,140.576,85.2,1.347611795,0.0,819.3304786,7.12,23.61865308,2.356033847,103.27089833129268,4.798935660446479e-05,4.072875603948156e-06,14.26513284,0.2592140731520332,20.161133963679532,0.5857850612897642,8.764562491094582,22.1702869976693,6.95722470578098,27.56,S
ZAF,南非,710,2014,0.40669583894118755,0.6662898815421093,0.4586318621249784,0.36398269903701697,0.4785393175202019,0.4141622376454388,0.6631445277649838,0.45330285309058704,0.364766189729023,0.4738439520575082,0.44002896800814756,0.6275358526998134,0.4721349967778228,0.368719733505964,0.4771048877479369,0.48689806300303773,-0.257188966,0.2442073490813648,5.366546185,11020.87296,21923.45406,19106.15992,-4.812432595,41.5,6.4,0.0127588638840803,1.661445407,185.69763617262453,18.3,4.3735652,49.0,142.604,85.9,0.918359924,0.0,805.8302104,7.43,20.77257061,1.789718424,100.44038820572553,0.0002093359818765,4.0057660374382245e-06,14.23512682,0.2583650017723334,20.163334954537586,0.5778878731174109,8.47889391263268,20.4599778305244,7.1812443634791,28.57,S
ZAF,南非,710,2015,0.3974394352631867,0.6826043091517645,0.4676980189573628,0.3580482180995466,0.4818658992191007,0.4039526613199731,0.6776994935286982,0.4624062551887723,0.3582785335568097,0.47558423589856336,0.428573426488586,0.6403091880847851,0.4821746432780985,0.3628830008227457,0.47848506466855384,0.4895806371280237,-0.694265294,0.2334351585014409,5.545528123,8364.651397,20763.8428,18950.06976,-4.310286886,42.0,6.6,0.0137534818941504,2.009888402,196.53975385914316,18.5,4.59632444,51.9191,155.138,85.3,0.241064157,0.0,789.7956011,6.93,18.58037462,1.021430687,98.05114049272696,0.0002385076939049,3.9260583118658486e-06,14.20512081,0.2582990544807063,20.16157086448656,0.5776653010081692,8.35616094142719,22.6394141114387,7.25190953656214,28.92,S
ZAF,南非,710,2016,0.4024463382585229,0.6849844378960758,0.4738132532515391,0.37432263813835537,0.49043306994122937,0.4087613591545307,0.6804419666687325,0.4691919927497952,0.374964745027573,0.48334001590015785,0.43219096825360676,0.6515523075995022,0.49254901704987003,0.37794410891725133,0.48855910045505757,0.4999221728987385,-0.277781476,0.2352283950617284,6.952171961,8064.071111,21204.34982,19247.48377,-2.633614517,42.0,6.4,0.0108660015924313,0.940521898,212.7962896530572,18.6,4.57297277,54.0,143.929,83.9,0.494440141,0.0,782.4022232,7.14,18.33055979,1.176874386,96.38588507972446,0.0003799366152906,4.670170496905049e-06,14.17511479,0.2584556792983208,20.149601431056222,0.5741948247862896,8.224997943871408,20.7135517231946,8.0441155798301,31.86,S
ZAF,南非,710,2017,0.407666093832965,0.7009843279839026,0.48495061254997857,0.3674036217414794,0.4956496001823964,0.41480457980172153,0.6952019948198531,0.480944382786846,0.3673340490247984,0.4895712516083047,0.44011115522640637,0.6674611428079731,0.5102762962296616,0.3706446332556451,0.49712330687992157,0.5092068601993144,0.498695962,0.2334566929133858,5.473321975,10003.02472,20865.36654,19150.28902,-2.374367532,41.83673469,6.1,0.0103939829186552,0.653837463,225.9084480407984,18.6,4.56554031,56.1674,153.548,84.4,0.361908941,0.0,777.3032719,7.02,18.21750535,1.433552755,98.4872016027466,0.0005987664266476,5.042541337667968e-06,14.14510877,0.2583320281265199,20.144523489600935,0.5705017764551683,8.23051634040692,22.927902529328,8.09445491353904,32.12,S
ZAF,南非,710,2018,0.40538158572691557,0.707259606075003,0.5018293479677853,0.37480906340201137,0.5034281828186326,0.4125673464593775,0.700303839604141,0.49884648703366263,0.3753311506636527,0.4967622059402085,0.43810362199776665,0.6683610280336898,0.533481649169458,0.3792182806030961,0.5047911449510026,0.5172181388726811,-0.13748504,0.2320246913580247,3.993295085,10065.74066,20715.3766,19067.93173,-3.000519394,42.7480916,6.4,0.004646754914249,1.68236992,229.93362854770052,18.6,4.61023474,62.4,157.692,84.7,0.262512729,0.0,764.3355439,6.72,18.25618945,1.678084426,93.14925274981704,0.0008198010540357,6.322714870781143e-06,14.11510275,0.2584639227097742,20.141374506425738,0.5608075245859746,7.786063988977462,22.3820954335494,8.34696836495582,33.41,S
ZAF,南非,710,2019,0.4023525918129234,0.7348814273241335,0.49689023687467676,0.3728125734950391,0.5094105182472927,0.40907512867427237,0.7266452989598643,0.49362652238739213,0.3727682982413234,0.500528812065713,0.4333960686808351,0.6953675228257306,0.5284565652737636,0.3756494559482418,0.5082174031821428,0.5220221307080282,-1.380361054,0.2314035989717223,4.613524691,9164.190005,21164.54195,19015.58974,-2.619990675,46.34760705,7.2,0.005249064297234,1.649574955,254.21878960798827,18.5,4.80006361,69.6969,162.739,85.0,0.695990495,0.0,751.8306783,6.72,17.9741782,1.353727335,99.2077262683198,0.0008236741411446,6.204842608800934e-06,14.08509674,0.2583485149494267,20.08207140443001,0.5578069228169386,8.091549247636495,22.8673521327317,8.4414733812787,33.88,S
ZAF,南非,710,2020,0.4156312839179418,0.7575256453457557,0.5067268958295327,0.37785502564647944,0.5217305582217089,0.4223555330520328,0.7484080154533955,0.5044512230301735,0.3783916428238579,0.513401603589865,0.4416021822090534,0.7159725181035732,0.5433357433191728,0.38212450991966534,0.5207587383878662,0.5352340654626171,-7.678733096,0.2539467455621302,5.391394335,11151.48255,21125.73036,19411.716,2.003522752,46.75,8.6,-0.0139395498781612,1.622164314,259.9754127896656,18.4,5.84510279,72.1128,158.447,90.0,1.025149247,0.0,739.7331357,6.9,16.60794282,1.098080977,93.02704669191075,0.0009898058664503,5.821048271974974e-06,14.05509072,0.2568811877107221,20.06134746803617,0.5552679520892927,7.660637762722704,22.4686908882191,8.61228193848167,34.38,S
ZAF,南非,710,2021,0.4450525145340334,0.7582528611424753,0.5070315985686733,0.3832171178486231,0.527837980741573,0.4520014817965863,0.7485833501806022,0.505455144100059,0.38467742558188933,0.5226793504147842,0.47300542433339504,0.7154310887532448,0.5430678728894958,0.39004033304073615,0.530386179754218,0.5433318346528695,3.255620428,0.2952380952380952,6.408442941,11468.67356,23558.08367,20525.00658,3.772413693,46.58227848,9.4,-0.0481964696853416,1.540557438,261.6577057722256,18.2,5.49496222,74.9686,163.128,89.3,2.653842488,0.0,728.4244538,6.57,16.93134974,1.740837434,86.2231924889282,0.001026933607997,5.6621557485841696e-06,14.0250847,0.2573510621635658,20.04217329299557,0.5539325194338426,7.022662160087761,21.938552981613,8.64933157934041,34.65,S
ZWE,津巴布韦,716,2001,0.23059698337355772,0.27711598582342734,0.46185504939684824,0.5203130869600409,0.39820916848387855,0.23527455802419564,0.28258639327350904,0.4615567046039099,0.5247118413000089,0.37603237430040587,0.2953784543088847,0.2903529015475506,0.47479093478409023,0.5296001805655078,0.39753061780150833,0.3965028839181933,0.762971447,0.1780039081222578,0.130353622,1588.963251,9320.89095,3983.444149,-28.603831336692565,10.0,32.8,-0.0327801190424469,0.669179058,17.469239012250437,24.5,4.196155488403292,0.799846,2.62282,34.2,0.547889775,3.377158071,1024.064599,12.51,5.050990641,0.483533622,13.95012763524812,0.0,0.0,47.35662401,0.0737236655034251,7.244151479901771,0.2443065787773038,1.0494418668346823,18.8517493065249,17.9774284872382,54.91,S
ZWE,津巴布韦,716,2002,0.24480054058409187,0.28004384092473233,0.45059808249771227,0.6023721769382838,0.42846551710214253,0.24726340057605697,0.2863263584238807,0.45066145346795394,0.6043391938185966,0.39714760157162204,0.29524089157624583,0.29197846756467083,0.4637052526073173,0.5953252315289013,0.4115624608192838,0.4094829424228675,-9.766448576,0.3170875852015287,2.712686141,1115.495835,8394.76069,4299.364482,-27.056026193165053,10.0,31.8,0.031734980348119,0.962219774,14.039119091191647,23.2,4.0198973080536575,1.1,2.80269,34.2,1.727189727,4.133318808,1014.258103,13.38,4.383978613,0.339661568,13.31988806623618,0.0,0.0,47.23753393,0.0744216104433242,6.983533669380897,0.2443841282150704,0.9927239799984332,15.8041510469296,27.6863841342816,66.11,S
ZWE,津巴布韦,716,2003,0.2328419789524357,0.2841419027496686,0.4366019674587207,0.5976303785241293,0.4234412521729434,0.23493407599396568,0.29094985209886676,0.4370657305587591,0.5992906175947008,0.3905600690615731,0.27847137713815073,0.2922878875704824,0.4524626478444003,0.590884485051356,0.40352659940109736,0.402100536078892,-17.97676118,0.291423086990664,8.802759157,878.4590061,6941.47813,4200.788794,-25.50822104963754,10.0,31.4,-0.0122991858592016,1.189735602,14.906408210443756,21.9,3.843639127703966,1.8,2.97287,35.1,1.196229575,6.54966921,1002.262612,15.33,3.752244033,0.322179007,11.912004314594896,0.0,0.0,47.11844384,0.0744216104433242,6.8551635000646245,0.2442290293395373,0.8782483288742456,17.2591578078531,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2004,0.2526930159793788,0.2901691118275753,0.4290767186393132,0.6063948278018186,0.4294496059611877,0.2549517796778654,0.297758575371413,0.4298894904786387,0.6089919572594303,0.39789795069683687,0.3026520891015157,0.29727269077763296,0.44467499955681944,0.6004122609619335,0.41125301009947535,0.4087254298586407,-6.824980635,0.3248687268658001,7.610670096,756.6383843,6913.836081,4307.070853,-23.96041590611003,10.0,30.6,0.0147664910850064,1.086048652,11.363511386477777,20.6,3.667380947354331,2.1,3.4429,35.6,2.288523893,6.37381656,991.4364475,15.96,3.647937664,0.84712767,10.664673101117716,0.0,0.0,46.99935375,0.0747318081943906,6.748920770324415,0.2444358278402481,0.7536573606150334,14.7280011129735,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2005,0.25447085727212754,0.3086585635197768,0.4177498433294272,0.5950194265667555,0.42862116337781586,0.25670232642915847,0.3179482007413515,0.41885906607812046,0.5965649608945923,0.3975186385358057,0.30475339060038936,0.312422421062848,0.4359172474560643,0.5884802625361771,0.41039333041386966,0.40848809624191773,-6.598889063,0.321278166109495,5.139539483,708.8495058,6551.692036,4164.013405,-22.412610762582517,16.0,29.5,0.0114458223834241,0.945996419,11.3149973500877,19.5,3.491122767004697,2.4,5.18375,36.1,1.947239481,6.33270654,982.1017169,18.15,3.553832925,0.93113405,11.347616744920762,0.0,0.0,46.88026367,0.0755073025720563,6.723562104174745,0.244823575029081,0.8155418573193653,17.9143927212745,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2006,0.2672098740147037,0.3134787830815944,0.39515229446957856,0.6049853137493219,0.4306187433612267,0.26902307301567263,0.32329186837013685,0.3971276020541652,0.6075131523290145,0.3992389239422473,0.31623917084941316,0.3146351486309975,0.4113473752037339,0.5989919767996916,0.41030341787095903,0.40747317274961775,-4.630375693,0.3671914444393445,2.018080661,657.4210948,6405.048732,4230.075466,-20.864805619055005,16.66666667,28.7,0.0104359029418079,1.218277402,13.603509531359492,18.6,3.3148645866550623,2.4,6.71982,37.2,5.775722945,7.194232687,970.2095803,19.35,3.548676602,1.149968531,11.154108490883756,0.0,7.008621367039543e-06,46.76117358,0.075559002197234,6.675895049760889,0.244642626340959,0.7538777554921499,14.9877390552223,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2007,0.2832277318364694,0.3169142996360159,0.3670858699148127,0.5945526637483173,0.4240681090666746,0.2840702980287231,0.326817305817366,0.36962400285898084,0.5962077474717856,0.3941798385442139,0.3277410181630402,0.31645639010765814,0.3824804401118877,0.5883646347092875,0.40376062077296837,0.40023506079115156,-4.914489161,0.4532791916521082,0.895303625,600.3849003,6053.627039,4232.662365,-19.317000475527493,16.0,27.9,0.0110506630397824,1.317705277,14.518834575725917,17.8,3.138606406305371,3.0,9.57239,37.2,8.495300181,12.60177627,957.5089397,19.74,3.540664062,1.550355787,10.714423992127283,0.0,4.2307094618932525e-06,46.64208349,0.075739950885356,6.5327387876437895,0.2437120330877601,0.7320341921287767,17.9229460378776,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2008,0.2779700406390431,0.32077654368844805,0.33113020392925735,0.5990783306537525,0.4186346048910866,0.27745330059874335,0.3308459705190987,0.3342158293728368,0.6013377703199896,0.3859632177026671,0.3117473719067427,0.31905907005826134,0.35276807156501633,0.5937135387077999,0.394322013059455,0.3911012722846281,-18.6543102,0.4979628791308284,1.348390411,352.1371989,5115.827924,4175.596143,-17.76919533199998,15.23809524,27.1,0.0184967210358164,1.203987326,9.741380394654,17.1,2.9623482259557363,3.5,12.7687,37.7,4.747983529,27.16169226,946.0497753,22.09,2.932963877,5.220088566,8.192974134745644,0.0,5.2416846947974755e-06,46.52299341,0.074654258756624,6.3669380896988494,0.2433501357115161,0.5619833969807739,16.6512788907601,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2009,0.28723288341431896,0.33811280534576277,0.41403757565325744,0.6035259977504611,0.44394097389271864,0.2899863196857363,0.3469926698708485,0.4156389271895882,0.6062269736241074,0.4147112225925701,0.33331197695402576,0.32976932106187457,0.43574590477406183,0.5982995982525263,0.4242817002606221,0.42173491112599093,11.68933182,0.2346250290825427,93.24651327,411.1952803,3940.331829,6313.648869,-7.553391459,14.95327103,28.0,0.0267046392603598,1.40712941,8.947871798910278,16.6,2.7860900456061017,4.0,30.3665,43.4,0.7083436,5.092160162,932.8308525,20.93,3.342754346,0.388378264,8.117586236160978,0.0,3.729130417997244e-06,46.40390332,0.072457024686571,6.291947783378571,0.2420059454568954,0.5626736232565536,15.2338872088768,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2010,0.3007829892709909,0.3567468497325916,0.4304115067279823,0.5961455861720786,0.4519599451164232,0.30467295846519404,0.3631727573028126,0.43155440519006677,0.5981434448717806,0.4243858914574635,0.36041664790836225,0.341910661391586,0.44772877753324963,0.5904224226783716,0.4351196273778924,0.4322047508382534,17.76012422,0.2655267581083604,4.097637886,451.7331727,5686.514272,6613.239956,-13.74020604,14.95327103,29.2,0.043718592964824,1.61334322,11.017816879031916,16.3,2.75333452,6.4,57.6496,38.9,1.841167223,3.46461219,917.9018411,17.83,4.025324772,0.512734385,9.053549362293571,0.0,4.384026470864328e-06,46.28481324,0.0727672224376373,6.276954892077032,0.2419800956443066,0.638084727805418,17.2358458211725,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2011,0.2874111060778303,0.35362376886519703,0.4346698115084092,0.6057288370339358,0.4536580400649709,0.2915266509631579,0.3595285089767967,0.4356384767663447,0.6085435581090377,0.4238092987038342,0.3449072045825656,0.3364402014719748,0.44989486142813484,0.5999287586607109,0.43279275653584653,0.430212831439312,12.18749162,0.2489191296335672,2.552752534,452.9288062,6608.580019,7452.494245,-19.48768847,14.95327103,29.9,0.0382474723158401,1.772651405,10.425566720096407,16.0,2.11964583,8.4,67.6698,36.9,2.593100809,3.490143077,901.7740087,16.48,4.625431184,0.573297419,10.220853793604032,1.4710832115276437e-07,5.970346307264122e-06,46.16572315,0.072637973374693,6.268476153547886,0.2416440480806514,0.7297511333225061,14.2392343892562,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2012,0.3054132779805983,0.3874357253131578,0.44973919154388636,0.6005877652537169,0.4672800782934282,0.30966246628826233,0.39132792681950634,0.45021437658404795,0.6029120382628299,0.43852920198866163,0.3612489961139244,0.3629856451585898,0.463598213210914,0.5944132527105009,0.44556152679848227,0.44371439308722355,14.78715769,0.2267059888457383,4.028927747,481.3839474,7419.25783,8561.704212,-13.30089957,14.95327103,29.6,0.0273599079965127,1.623064676,14.816302955726876,15.6,1.99879277,12.0,91.287,44.0,1.678998224,3.344175439,887.2557722,14.61,5.430248887,0.337384336,11.074925475146811,6.513296859353388e-07,7.423677414523653e-06,46.04663306,0.0731549696264702,6.258937572702599,0.2413338503295851,0.7905422590299082,15.6086225272417,27.6863841342816,66.22,S
ZWE,津巴布韦,716,2013,0.2885808142427901,0.4246696408151327,0.45114905790417587,0.6085734506660518,0.4792406319060112,0.29225913010536875,0.430789026479934,0.4515845061190991,0.6109406778566019,0.4463933351402509,0.3358937062123524,0.3942587493923734,0.465485123694157,0.6012281197751657,0.44921642476851215,0.44979513261349824,0.563614571,0.2045469418740101,9.371075093,454.3181864,8109.8877,8952.262039,-13.86731464,31.48148148,31.1,0.0262882316830967,1.407921698,15.768019656042098,15.3,2.01809144,15.5,97.2838,40.6,1.278957408,3.097626587,874.8514322,14.79,5.573367431,0.237782925,11.304973754470604,1.4271638372667873e-06,7.792339090840977e-06,45.92754298,0.0730257205635259,6.254465555124726,0.2409202533281634,0.8268666169823363,14.6723237216367,28.198515716157,67.64,S
ZWE,津巴布韦,716,2014,0.29332688783917915,0.4162047215021722,0.4485630578407401,0.6143178728513752,0.47892096068681966,0.29710743166674347,0.42256978108390614,0.4489338963515652,0.6172529196100361,0.44646600717806273,0.3416387915873487,0.38961517746455576,0.463317931578016,0.6072774445257759,0.45046233628892407,0.4504618898872162,0.982274049,0.1982005075491528,0.251969596,543.6048793,8352.335861,8977.694372,-11.96502756,31.48148148,33.4,0.0222370782168115,1.371694053,18.993677853850247,14.9,2.73156238,16.3647,83.0461,32.3,1.292919091,3.489885259,862.9330757,14.69,5.742222037,0.354320372,10.730054207375815,1.9004235762607252e-06,8.472956293080227e-07,45.80845289,0.0732066692516479,6.244771875403904,0.2403515574512084,0.7952410356492012,12.972823326382,28.198515716157,67.64,S
ZWE,津巴布韦,716,2015,0.29494409469199184,0.4107175198577007,0.4516884339994733,0.6064925522220479,0.47532157126488833,0.29884438134075714,0.41681463291769805,0.45196853838929113,0.6087208249921905,0.4440870944099842,0.34315001896076797,0.3834865681655832,0.4667248389917703,0.5991404268527982,0.44812546324272995,0.4479577288273391,0.425141539,0.1626175009074637,0.607377583,513.0122623,8313.642709,9027.289553,-7.994039149,31.48148148,34.3,0.0151963652634838,1.339959276,19.070751585542705,14.5,1.55136275,22.7428,88.5992,33.7,0.699233142,3.698875691,851.4472485,14.59,5.881924198,0.183142291,10.87514513274394,1.736230115216925e-06,2.3289071182663703e-06,45.6893628,0.0732066692516479,6.244306578777305,0.2403257076386196,0.8209208013077008,15.1844979259769,28.198515716157,67.64,S
ZWE,津巴布韦,716,2016,0.30343336439726126,0.42191954167156226,0.4579052918437818,0.6129312528199395,0.4833881718778295,0.3070368607557332,0.4284448367524202,0.4583396691326659,0.6158520237421435,0.45241834759574073,0.34906153500825926,0.3927401685446526,0.4716842926969951,0.6062070139168526,0.45492325254168986,0.4548719757680035,-0.633234613,0.1622140885489499,2.161791374,487.48078,8331.920442,9203.12138,-3.392392664,31.48148148,32.8,0.0130702334333518,1.388200293,22.144759550732335,14.1,1.37225389,23.12,88.21,42.5,0.783755372,3.80952884,839.7091182,14.18,5.915404655,0.089878106,9.77846873935256,1.9862613725449636e-06,1.340389267328521e-05,45.57027272,0.072818922062815,6.229287837663177,0.2377148765671448,0.7131259075330949,13.3821040669615,28.198515716157,67.64,S
ZWE,津巴布韦,716,2017,0.26983648036514163,0.4408470479870768,0.45614423919392866,0.6135718759239074,0.4844050881603414,0.27250595574890013,0.44715031699595403,0.45658027128150025,0.6166572127566305,0.44822343919574625,0.3004194035731445,0.407949113083633,0.4692162609159808,0.6073025281851292,0.44622182643947184,0.44893510381097657,3.234096427,0.0682072139229073,197.4546592,564.9400005,11301.14504,8517.668812,-0.531376263,32.57575758,30.9,0.0084170013386881,1.442853821,22.949563753056378,13.6,1.550982,24.4,95.1367,44.0,1.471202777,4.205872722,827.6803307,13.62,6.312359786,0.22835556,8.866755730564309,3.4430421586335096e-06,8.78857219475102e-06,45.45118263,0.0722243763732713,6.225875662401448,0.236215587436991,0.6070843365075481,13.2874362201753,28.198515716157,67.64,S
ZWE,津巴布韦,716,2018,0.29683873105627145,0.43674979413272924,0.46405727640489947,0.6059395113461987,0.4856329823857183,0.3009979651801117,0.4435786020243386,0.46439908185786916,0.6082935937821712,0.45431731071112263,0.3483525800542155,0.40564364280179516,0.476851949190948,0.5991578170609368,0.45750149727697387,0.4582304284589261,3.459545627,0.1188284110313026,3.55405562,665.1632118,11541.42616,8479.777668,-4.040922197,31.48148148,31.0,0.0106698969516951,1.487416378,26.106704787111628,13.1,1.59526527,25.0,85.8627,45.4,1.332654116,1.30514854,815.4603839,13.64,5.868647355,0.145214272,9.734488194315214,5.720195189023185e-06,1.0671963264623146e-05,45.33209254,0.0721468269355047,6.227271552281246,0.2342768514928266,0.6844392257862142,15.3732138673048,28.198515716157,67.64,S
ZWE,津巴布韦,716,2019,0.24505318620946184,0.42633057052797646,0.4562778980410907,0.6104162023434586,0.47573915120122584,0.244497812446753,0.4341436015607058,0.45691264125757236,0.613254875481224,0.4372022326865638,0.24382659611568705,0.39541894044742704,0.46951659499572007,0.6040681078965212,0.42820755986383885,0.43291675868875684,-7.785583581,0.1279764659619,397.1737394,587.76562,10327.08665,8057.677298,2.759362631,31.85185185,30.0,0.0025284865202115,1.563533516,27.920222995084657,12.5,0.46115172,26.5883,86.4094,46.7,1.953262256,2.028043927,802.8095453,14.35,4.893781829,0.107138788,8.72144673329235,7.726878168347458e-06,1.0658423106687626e-05,45.21300246,0.0722502261858601,6.2248933695230715,0.2338115548662272,0.6113893503843271,14.108468344142,28.198515716157,67.64,S
